comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.84          227                1                  1         1         0         4         5632        0           0           0.004106     NA          0.010055          0.014928            0.014927           0.02                 5             80
2.85          228                1                  1         1         0         4         5632        0           1           .000899      NA          .001415           .002295             .002295            2.85                 228           99
2.91          234                1                  1         1         0         4         5632        1           0           0.002529     0.006245    0.002975          0.010036            0.010035           0.03                 5             66
2.91          234                1                  1         1         0         4         5632        1           1           .000880      0.010139    .001044           .001540             .001540            2.91                 234           100
2.84          228                1                  1         1         0         4         6144        0           0           0.004198     NA          0.010686          0.016932            0.016931           0.03                 5             70
2.84          227                1                  1         1         0         4         6144        0           1           .001049      NA          .001707           .002626             .002626            2.84                 227           100
2.92          230                1                  1         1         0         4         6144        1           0           0.002721     0.006658    0.002508          0.013180            0.013179           0.03                 6             61
2.92          229                1                  1         1         0         4         6144        1           1           .000966      0.010769    .001031           .001585             .001585            2.92                 229           100
2.83          228                1                  1         1         0         4         6656        0           0           0.004394     NA          0.012138          0.015994            0.015993           0.03                 5             80
2.85          227                1                  1         1         0         4         6656        0           1           .001087      NA          .001593           .002785             .002785            2.85                 227           99
2.92          229                1                  1         1         0         4         6656        1           0           0.002828     0.010301    0.003739          0.012031            0.012030           0.04                 6             70
2.92          229                1                  1         1         0         4         6656        1           1           .000924      0.007838    .001187           .002041             .002040            2.92                 229           99
2.86          227                1                  1         1         0         4         7168        0           0           0.005014     NA          0.012403          0.019540            0.019539           0.03                 6             73
2.84          228                1                  1         1         0         4         7168        0           1           .001262      NA          .001816           .003140             .003139            2.84                 228           99
2.90          229                1                  1         1         0         4         7168        1           0           0.002171     0.007542    0.002671          0.013784            0.013783           0.04                 6             64
2.91          229                1                  1         1         0         4         7168        1           1           .000811      0.011660    .001209           .002275             .002275            2.91                 229           99
2.85          227                1                  1         1         0         4         7680        0           0           0.003560     NA          0.010028          0.018388            0.018387           0.04                 8             69
2.85          227                1                  1         1         0         4         7680        0           1           .001363      NA          .001932           .002859             .002859            2.85                 227           100
2.91          230                1                  1         1         0         4         7680        1           0           0.003498     0.011160    0.004143          0.012228            0.012227           0.04                 6             71
2.91          229                1                  1         1         0         4         7680        1           1           .001066      0.008560    .001425           .002047             .002047            2.91                 229           99
2.86          227                1                  1         1         0         4         8192        0           0           0.005500     NA          0.013974          0.019722            0.019721           0.03                 6             78
2.84          227                1                  1         1         0         4         8192        0           1           .001450      NA          .001812           .003121             .003121            2.84                 227           100
2.91          230                1                  1         1         0         4         8192        1           0           0.003834     0.011862    0.004422          0.013002            0.013001           0.03                 7             76
2.91          229                1                  1         1         0         4         8192        1           1           .001324      0.010816    .001469           .002110             .002110            2.91                 229           99
2.92          235                1                  8         1         0         4         512         0           0           0.000197     NA          0.001426          0.001935            0.001934           0.00                 4             80
2.91          231                1                  8         1         0         4         512         0           1           .000075      NA          .000202           .000280             .000280            2.91                 231           99
2.98          232                1                  8         1         0         4         512         1           0           0.000094     0.000501    0.000459          0.001332            0.001331           0.01                 5             76
2.98          232                1                  8         1         0         4         512         1           1           .000054      0.000496    .000134           .000200             .000200            2.98                 232           99
2.92          231                1                  8         1         0         4         1024        0           0           0.000630     NA          0.002884          0.003988            0.003986           0.01                 4             82
2.90          230                1                  8         1         0         4         1024        0           1           .000228      NA          .000400           .000474             .000474            2.90                 230           100
2.99          231                1                  8         1         0         4         1024        1           0           0.000423     0.001604    0.000850          0.002049            0.002048           0.00                 4             100
2.97          232                1                  8         1         0         4         1024        1           1           .000175      0.001643    .000202           .000296             .000295            2.97                 232           100
2.92          230                1                  8         1         0         4         1536        0           0           0.000830     NA          0.002508          0.004659            0.004659           0.02                 4             61
2.91          231                1                  8         1         0         4         1536        0           1           .000256      NA          .000396           .000618             .000618            2.91                 231           99
3.00          231                1                  8         1         0         4         1536        1           0           0.000567     0.002507    0.001240          0.002531            0.002530           0.01                 4             80
2.97          232                1                  8         1         0         4         1536        1           1           .000206      0.002308    .000209           .000356             .000356            2.97                 232           99
2.91          230                1                  8         1         0         4         2048        0           0           0.001183     NA          0.003561          0.004933            0.004932           0.01                 4             71
2.92          230                1                  8         1         0         4         2048        0           1           .000369      0.000033    .000525           .000735             .000735            2.92                 230           100
2.98          231                1                  8         1         0         4         2048        1           0           0.000793     0.003234    0.001594          0.003597            0.003595           0.02                 4             71
2.98          231                1                  8         1         0         4         2048        1           1           .000289      0.003495    .000318           .000488             .000487            2.98                 231           99
2.91          230                1                  8         1         0         4         2560        0           0           0.001716     NA          0.005364          0.007355            0.007353           0.02                 4             69
2.90          231                1                  8         1         0         4         2560        0           1           .000386      NA          .000676           .000877             .000877            2.90                 231           99
2.97          231                1                  8         1         0         4         2560        1           0           0.000998     0.004212    0.001752          0.003382            0.003381           0.01                 4             78
2.98          232                1                  8         1         0         4         2560        1           1           .000370      0.003963    .000391           .000553             .000553            2.98                 232           100
2.91          230                1                  8         1         0         4         3072        0           0           0.001732     NA          0.004515          0.006275            0.006274           0.01                 4             76
2.91          231                1                  8         1         0         4         3072        0           1           .000557      NA          .000683           .001013             .001013            2.91                 231           100
2.98          231                1                  8         1         0         4         3072        1           0           0.001305     0.004719    0.001945          0.003763            0.003762           0.01                 5             93
2.97          231                1                  8         1         0         4         3072        1           1           .000425      0.004056    .000536           .000677             .000677            2.97                 231           100
2.91          231                1                  8         1         0         4         3584        0           0           0.002422     NA          0.005234          0.008790            0.008789           0.02                 5             70
2.92          230                1                  8         1         0         4         3584        0           1           .000584      NA          .000882           .001240             .001240            2.92                 230           100
2.97          233                1                  8         1         0         4         3584        1           0           0.001258     0.003906    0.001658          0.003661            0.003660           0.01                 5             85
3.00          233                1                  8         1         0         4         3584        1           1           .000463      0.000013    .000515           .000752             .000752            3.00                 233           99
2.91          231                1                  8         1         0         4         4096        0           0           0.002744     NA          0.008738          0.009867            0.009866           0.02                 5             95
2.91          230                1                  8         1         0         4         4096        0           1           .000620      NA          .000752           .001206             .001206            2.91                 230           99
2.98          231                1                  8         1         0         4         4096        1           0           0.001568     0.006407    0.002963          0.005084            0.005082           0.03                 5             80
2.97          231                1                  8         1         0         4         4096        1           1           .000611      0.007742    .000779           .000926             .000926            2.97                 231           100
2.93          231                1                  8         1         0         4         4608        0           0           0.003016     NA          0.009340          0.009513            0.009512           0.02                 5             95
3.00          230                1                  8         1         0         4         4608        0           1           .000766      NA          .001101           .001520             .001520            3.00                 230           99
2.99          231                1                  8         1         0         4         4608        1           0           0.002134     0.007339    0.002747          0.005106            0.005105           0.02                 5             91
2.99          231                1                  8         1         0         4         4608        1           1           .000642      0.008105    .000808           .001163             .001163            2.99                 231           100
2.92          230                1                  8         1         0         4         5120        0           0           0.003728     NA          0.009870          0.010808            0.010808           0.02                 7             95
2.92          230                1                  8         1         0         4         5120        0           1           .000786      NA          .001153           .001656             .001655            2.92                 230           100
2.96          231                1                  8         1         0         4         5120        1           0           0.002186     0.007759    0.002293          0.006874            0.006874           0.03                 6             72
2.97          232                1                  8         1         0         4         5120        1           1           .000524      0.012055    .000631           .000923             .000923            2.97                 232           100
2.94          230                1                  8         1         0         4         5632        0           0           0.004122     NA          0.010450          0.011107            0.011106           0.02                 5             100
2.92          230                1                  8         1         0         4         5632        0           1           .001086      0.004721    .001567           .002605             .002605            2.92                 230           99
2.98          231                1                  8         1         0         4         5632        1           0           0.001981     0.008462    0.003538          0.007082            0.007081           0.03                 6             72
2.98          232                1                  8         1         0         4         5632        1           1           .000816      0.013647    .000763           .001141             .001141            2.98                 232           100
2.93          231                1                  8         1         0         4         6144        0           0           0.004346     NA          0.012156          0.015323            0.015322           0.02                 6             86
2.92          231                1                  8         1         0         4         6144        0           1           .001019      NA          .001497           .002162             .002162            2.92                 231           99
2.98          232                1                  8         1         0         4         6144        1           0           0.002754     0.009942    0.003533          0.007376            0.007375           0.02                 6             89
2.97          231                1                  8         1         0         4         6144        1           1           .000917      0.011081    .000874           .001420             .001419            2.97                 231           99
2.91          230                1                  8         1         0         4         6656        0           0           0.004432     NA          0.012852          0.015183            0.015182           0.03                 6             82
2.93          230                1                  8         1         0         4         6656        0           1           .001183      NA          .001459           .002407             .002407            2.93                 230           99
2.98          231                1                  8         1         0         4         6656        1           0           0.002455     0.007585    0.003154          0.010401            0.010400           0.03                 6             64
2.98          232                1                  8         1         0         4         6656        1           1           .000778      0.008408    .001114           .001497             .001497            2.98                 232           99
2.90          231                1                  8         1         0         4         7168        0           0           0.005108     NA          0.013046          0.014650            0.014649           0.02                 8             96
2.93          230                1                  8         1         0         4         7168        0           1           .001282      NA          .001792           .002466             .002465            2.93                 230           100
3.02          232                1                  8         1         0         4         7168        1           0           0.003192     0.009516    0.004010          0.009333            0.009332           0.03                 8             76
2.98          232                1                  8         1         0         4         7168        1           1           .001163      0.009090    .001185           .001604             .001603            2.98                 232           99
2.92          230                1                  8         1         0         4         7680        0           0           0.005219     NA          0.014581          0.017388            0.017387           0.03                 6             82
2.92          230                1                  8         1         0         4         7680        0           1           .001481      NA          .002010           .002968             .002968            2.92                 230           99
2.97          232                1                  8         1         0         4         7680        1           0           0.003463     0.011738    0.003840          0.010826            0.010825           0.03                 7             75
2.99          232                1                  8         1         0         4         7680        1           1           .001221      0.013160    .001201           .001807             .001807            2.99                 232           100
2.92          230                1                  8         1         0         4         8192        0           0           0.005734     NA          0.015915          0.019249            0.019248           0.03                 6             86
2.92          229                1                  8         1         0         4         8192        0           1           .001613      NA          .002241           .002787             .002787            2.92                 229           99
2.97          231                1                  8         1         0         4         8192        1           0           0.003134     0.009437    0.004003          0.009975            0.009974           0.03                 7             75
2.97          232                1                  8         1         0         4         8192        1           1           .001162      0.013995    .001214           .001676             .001676            2.97                 232           99
3.01          232                1                  64        1         0         4         512         0           0           0.000756     NA          0.002589          0.005251            0.005250           0.01                 5             83
3.02          230                1                  64        1         0         4         512         0           1           .000159      NA          .000376           .000562             .000562            3.02                 230           99
3.07          232                1                  64        1         0         4         512         1           0           0.000472     0.001259    0.000918          0.002914            0.002913           0.02                 5             68
3.07          231                1                  64        1         0         4         512         1           1           .000148      0.002330    .000259           .000346             .000346            3.07                 231           99
3.02          231                1                  64        1         0         4         1024        0           0           0.001395     NA          0.004222          0.007840            0.007840           0.01                 6             66
3.01          232                1                  64        1         0         4         1024        0           1           .000293      NA          .000723           .001024             .001024            3.01                 232           99
3.08          231                1                  64        1         0         4         1024        1           0           0.001194     0.002810    0.001627          0.004796            0.004795           0.02                 7             72
3.10          232                1                  64        1         0         4         1024        1           1           .000298      0.002259    .000460           .000604             .000603            3.10                 232           100
3.02          232                1                  64        1         0         4         1536        0           0           0.002068     NA          0.006454          0.010443            0.010442           0.02                 8             72
3.01          232                1                  64        1         0         4         1536        0           1           .000536      NA          .001037           .001604             .001604            3.01                 232           99
3.07          232                1                  64        1         0         4         1536        1           0           0.001692     0.003522    0.002418          0.007364            0.007363           0.02                 9             69
3.07          231                1                  64        1         0         4         1536        1           1           .000583      0.004140    .000670           .000940             .000940            3.07                 231           99
3.01          230                1                  64        1         0         4         2048        0           0           0.003064     NA          0.009724          0.013022            0.013021           0.02                 9             89
3.01          230                1                  64        1         0         4         2048        0           1           .000605      NA          .001288           .001956             .001955            3.01                 230           100
3.06          232                1                  64        1         0         4         2048        1           0           0.002481     0.006199    0.003469          0.007210            0.007209           0.03                 10            82
3.07          232                1                  64        1         0         4         2048        1           1           .000647      0.010384    .000921           .001188             .001188            3.07                 232           99
3.01          230                1                  64        1         0         4         2560        0           0           0.003707     NA          0.009589          0.016012            0.016011           0.03                 12            82
3.01          230                1                  64        1         0         4         2560        0           1           .000766      NA          .001560           .002529             .002528            3.01                 230           99
3.07          232                1                  64        1         0         4         2560        1           0           0.002899     0.006301    0.003064          0.009388            0.009387           0.03                 12            74
3.07          231                1                  64        1         0         4         2560        1           1           .000732      0.005787    .001212           .001532             .001532            3.07                 231           99
3.02          230                1                  64        1         0         4         3072        0           0           0.004367     NA          0.011311          0.017858            0.017856           0.03                 12            82
3.02          230                1                  64        1         0         4         3072        0           1           .001100      NA          .002091           .002876             .002876            3.02                 230           99
3.08          232                1                  64        1         0         4         3072        1           0           0.003270     0.006552    0.003511          0.012900            0.012899           0.04                 14            66
3.08          232                1                  64        1         0         4         3072        1           1           .001041      0.012569    .001359           .002152             .002152            3.08                 232           99
3.01          230                1                  64        1         0         4         3584        0           0           0.004536     NA          0.014331          0.022428            0.022427           0.05                 14            77
3.02          230                1                  64        1         0         4         3584        0           1           .001058      NA          .002106           .003383             .003383            3.02                 230           99
3.08          232                1                  64        1         0         4         3584        1           0           0.003578     0.007241    0.003984          0.013165            0.013164           0.04                 15            68
3.07          231                1                  64        1         0         4         3584        1           1           .001006      0.013541    .001390           .002189             .002189            3.07                 231           99
3.01          232                1                  64        1         0         4         4096        0           0           0.005541     NA          0.016654          0.023697            0.023696           0.05                 15            84
3.02          231                1                  64        1         0         4         4096        0           1           .001432      NA          .002520           .004042             .004041            3.02                 231           99
3.07          231                1                  64        1         0         4         4096        1           0           0.004644     0.010913    0.005154          0.014131            0.014130           0.06                 17            77
3.08          232                1                  64        1         0         4         4096        1           1           .001195      0.013067    .001821           .002448             .002448            3.08                 232           100
3.02          232                1                  64        1         0         4         4608        0           0           0.005510     NA          0.015885          0.026281            0.026280           0.04                 19            78
3.02          231                1                  64        1         0         4         4608        0           1           .001569      NA          .002709           .004576             .004576            3.02                 231           100
3.06          232                1                  64        1         0         4         4608        1           0           0.004805     0.011033    0.004649          0.017431            0.017430           0.06                 19            70
3.07          233                1                  64        1         0         4         4608        1           1           .001475      0.018163    .001723           .002806             .002806            3.07                 233           99
3.00          231                1                  64        1         0         4         5120        0           0           0.006790     NA          0.015901          0.027446            0.027445           0.05                 20            80
3.02          231                1                  64        1         0         4         5120        0           1           .001854      NA          .003033           .005817             .005817            3.02                 231           100
3.10          231                1                  64        1         0         4         5120        1           0           0.005347     0.011459    0.006053          0.016914            0.016913           0.07                 21            71
3.09          231                1                  64        1         0         4         5120        1           1           .001765      0.026874    .002134           .003169             .003169            3.09                 231           99
3.02          231                1                  64        1         0         4         5632        0           0           0.007397     NA          0.020274          0.029412            0.029411           0.06                 20            82
3.02          231                1                  64        1         0         4         5632        0           1           .001889      NA          .003501           .006678             .006678            3.02                 231           99
3.07          231                1                  64        1         0         4         5632        1           0           0.005317     0.011411    0.004396          0.016850            0.016849           0.06                 23            68
3.07          235                1                  64        1         0         4         5632        1           1           .002002      0.016082    .002684           .003717             .003717            3.07                 235           99
3.00          230                1                  64        1         0         4         6144        0           0           0.006851     NA          0.021710          0.031523            0.031523           0.06                 21            82
3.01          230                1                  64        1         0         4         6144        0           1           .002190      NA          .003682           .006286             .006285            3.01                 230           99
3.07          232                1                  64        1         0         4         6144        1           0           0.006289     0.012801    0.006688          0.020960            0.020959           0.07                 24            73
3.10          234                1                  64        1         0         4         6144        1           1           .001927      0.012056    .002958           .004658             .004658            3.10                 234           99
3.01          232                1                  64        1         0         4         6656        0           0           0.008878     NA          0.020364          0.036882            0.036881           0.07                 23            77
3.00          230                1                  64        1         0         4         6656        0           1           .002569      NA          .003939           .006986             .006986            3.00                 230           99
3.08          233                1                  64        1         0         4         6656        1           0           0.007148     0.014408    0.006333          0.024921            0.024920           0.08                 26            69
3.07          232                1                  64        1         0         4         6656        1           1           .002447      0.016860    .003118           .004485             .004485            3.07                 232           99
3.03          230                1                  64        1         0         4         7168        0           0           0.007524     NA          0.025339          0.035934            0.035933           0.06                 24            81
3.01          231                1                  64        1         0         4         7168        0           1           .002675      NA          .004308           .007342             .007341            3.01                 231           99
3.08          232                1                  64        1         0         4         7168        1           0           0.006855     0.015925    0.006682          0.022913            0.022912           0.08                 28            72
3.08          231                1                  64        1         0         4         7168        1           1           .002333      0.031237    .003371           .006086             .006086            3.08                 231           99
3.02          231                1                  64        1         0         4         7680        0           0           0.009154     NA          0.027611          0.041287            0.041286           0.08                 26            80
3.02          231                1                  64        1         0         4         7680        0           1           .003305      NA          .005405           .009250             .009249            3.02                 231           99
3.07          233                1                  64        1         0         4         7680        1           0           0.007051     0.016488    0.008491          0.024504            0.024502           0.09                 30            72
3.07          232                1                  64        1         0         4         7680        1           1           .002907      0.026208    .003621           .005777             .005777            3.07                 232           99
3.03          231                1                  64        1         0         4         8192        0           0           0.008475     NA          0.026063          0.039849            0.039848           0.08                 27            75
3.02          231                1                  64        1         0         4         8192        0           1           .003403      NA          .005390           .008774             .008774            3.02                 231           99
3.07          232                1                  64        1         0         4         8192        1           0           0.007993     0.017986    0.007862          0.028083            0.028081           0.10                 31            68
3.07          232                1                  64        1         0         4         8192        1           1           .003762      0.038349    .003510           .006493             .006492            3.07                 232           100
3.03          233                1                  128       1         0         4         512         0           0           0.001032     NA          0.004420          0.008217            0.008216           0.02                 6             71
3.03          235                1                  128       1         0         4         512         0           1           .000252      NA          .000599           .000969             .000969            3.03                 235           99
3.09          236                1                  128       1         0         4         512         1           0           0.000915     0.002158    0.001468          0.004562            0.004561           0.02                 7             71
3.10          235                1                  128       1         0         4         512         1           1           .000211      0.001879    .000482           .000726             .000725            3.10                 235           100
3.03          233                1                  128       1         0         4         1024        0           0           0.002110     NA          0.007870          0.012191            0.012190           0.02                 9             78
3.02          234                1                  128       1         0         4         1024        0           1           .000482      NA          .001146           .001931             .001931            3.02                 234           99
3.09          235                1                  128       1         0         4         1024        1           0           0.001595     0.003146    0.001616          0.007798            0.007797           0.03                 10            69
3.09          234                1                  128       1         0         4         1024        1           1           .000408      0.004504    .000844           .001149             .001149            3.09                 234           100
3.03          234                1                  128       1         0         4         1536        0           0           0.002461     NA          0.007899          0.016431            0.016430           0.04                 12            65
3.04          233                1                  128       1         0         4         1536        0           1           .000674      NA          .001639           .002944             .002944            3.04                 233           99
3.09          236                1                  128       1         0         4         1536        1           0           0.002606     0.005866    0.002827          0.011172            0.011171           0.04                 14            68
3.11          236                1                  128       1         0         4         1536        1           1           .000673      0.006932    .001131           .001553             .001553            3.11                 236           99
3.02          234                1                  128       1         0         4         2048        0           0           0.003430     NA          0.010951          0.022558            0.022557           0.05                 15            66
3.04          234                1                  128       1         0         4         2048        0           1           .000817      NA          .002130           .003714             .003714            3.04                 234           99
3.11          238                1                  128       1         0         4         2048        1           0           0.002875     0.005957    0.002786          0.015765            0.015764           0.05                 17            65
3.10          241                1                  128       1         0         4         2048        1           1           .000958      0.007980    .001553           .002420             .002420            3.10                 241           100
3.03          234                1                  128       1         0         4         2560        0           0           0.004885     NA          0.015673          0.026344            0.026343           0.05                 18            77
3.04          234                1                  128       1         0         4         2560        0           1           .001127      NA          .002762           .004515             .004514            3.04                 234           100
3.09          235                1                  128       1         0         4         2560        1           0           0.003653     0.007559    0.003391          0.018597            0.018596           0.05                 21            62
3.11          235                1                  128       1         0         4         2560        1           1           .001159      0.018208    .001975           .003094             .003094            3.11                 235           99
3.02          236                1                  128       1         0         4         3072        0           0           0.005120     NA          0.016198          0.031212            0.031211           0.06                 21            68
3.03          239                1                  128       1         0         4         3072        0           1           .001319      NA          .003647           .005494             .005494            3.03                 239           99
3.09          236                1                  128       1         0         4         3072        1           0           0.004033     0.009169    0.003889          0.023148            0.023146           0.07                 24            65
3.09          236                1                  128       1         0         4         3072        1           1           .001265      0.030293    .002298           .003552             .003552            3.09                 236           99
3.04          235                1                  128       1         0         4         3584        0           0           0.005853     NA          0.017865          0.032602            0.032601           0.06                 26            73
3.03          234                1                  128       1         0         4         3584        0           1           .001472      NA          .003541           .005546             .005545            3.03                 234           100
3.09          235                1                  128       1         0         4         3584        1           0           0.005985     0.011543    0.005662          0.023098            0.023097           0.08                 28            67
3.09          234                1                  128       1         0         4         3584        1           1           .001315      0.019424    .002092           .003594             .003594            3.09                 234           100
3.03          235                1                  128       1         0         4         4096        0           0           0.006295     NA          0.021903          0.040991            0.040990           0.08                 27            73
3.03          234                1                  128       1         0         4         4096        0           1           .002082      NA          .004322           .005937             .005937            3.03                 234           100
3.11          236                1                  128       1         0         4         4096        1           0           0.005581     0.011974    0.005092          0.025859            0.025858           0.09                 31            65
3.09          235                1                  128       1         0         4         4096        1           1           .001863      0.019220    .002241           .003443             .003443            3.09                 235           100
3.03          235                1                  128       1         0         4         4608        0           0           0.007190     NA          0.023210          0.042927            0.042926           0.07                 32            74
3.04          235                1                  128       1         0         4         4608        0           1           .002466      NA          .004431           .006660             .006660            3.04                 235           99
3.10          235                1                  128       1         0         4         4608        1           0           0.005403     0.014483    0.005965          0.030351            0.030350           0.10                 35            60
3.09          235                1                  128       1         0         4         4608        1           1           .002228      0.020009    .002524           .003853             .003853            3.09                 235           99
3.03          235                1                  128       1         0         4         5120        0           0           0.009282     NA          0.028938          0.052235            0.052234           0.09                 33            75
3.04          235                1                  128       1         0         4         5120        0           1           .002529      NA          .004213           .007415             .007415            3.04                 235           99
3.11          234                1                  128       1         0         4         5120        1           0           0.008100     0.017158    0.007932          0.033711            0.033709           0.11                 38            69
3.09          236                1                  128       1         0         4         5120        1           1           .002399      0.019577    .003076           .004923             .004923            3.09                 236           99
3.03          234                1                  128       1         0         4         5632        0           0           0.009659     NA          0.031207          0.057144            0.057143           0.10                 38            75
3.05          233                1                  128       1         0         4         5632        0           1           .002760      NA          .005231           .008811             .008811            3.05                 233           100
3.10          234                1                  128       1         0         4         5632        1           0           0.007911     0.019762    0.007642          0.040351            0.040350           0.11                 42            62
3.09          235                1                  128       1         0         4         5632        1           1           .003189      0.034538    .002994           .005212             .005212            3.09                 235           100
3.05          234                1                  128       1         0         4         6144        0           0           0.009960     NA          0.037817          0.058770            0.058768           0.10                 39            76
3.02          233                1                  128       1         0         4         6144        0           1           .003039      NA          .005667           .008950             .008950            3.02                 233           99
3.08          236                1                  128       1         0         4         6144        1           0           0.008955     0.022881    0.009042          0.042536            0.042534           0.14                 45            65
3.11          234                1                  128       1         0         4         6144        1           1           .003256      0.033057    .004464           .006002             .006002            3.11                 234           100
3.04          234                1                  128       1         0         4         6656        0           0           0.011614     NA          0.041106          0.067518            0.067517           0.12                 44            78
3.04          234                1                  128       1         0         4         6656        0           1           .003604      NA          .007475           .010887             .010887            3.04                 234           99
3.12          235                1                  128       1         0         4         6656        1           0           0.010546     0.026810    0.009647          0.045982            0.045980           0.14                 49            67
3.09          236                1                  128       1         0         4         6656        1           1           .003272      0.032713    .004274           .005947             .005946            3.09                 236           100
3.05          234                1                  128       1         0         4         7168        0           0           0.013072     NA          0.047626          0.076080            0.076080           0.13                 45            79
3.06          234                1                  128       1         0         4         7168        0           1           .003487      NA          .007352           .011796             .011796            3.06                 234           100
3.09          239                1                  128       1         0         4         7168        1           0           0.011106     0.030911    0.011522          0.048998            0.048996           0.16                 52            63
3.10          235                1                  128       1         0         4         7168        1           1           .003777      0.037741    .004463           .007197             .007197            3.10                 235           100
3.06          233                1                  128       1         0         4         7680        0           0           0.014674     NA          0.051519          0.074200            0.074200           0.13                 48            83
