comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.46          227                1                  64        1         0         4         4096        1           0           0.003117     0.008140    0.003007          0.009545            0.009545           0.04                 17            75
1.44          225                1                  64        1         0         4         4096        1           1           .000488      0.007939    .001258           .002177             .002177            1.44                 225           100
1.42          225                1                  64        1         0         4         4608        0           0           0.003892     NA          0.012359          0.018715            0.018715           0.03                 17            81
1.42          226                1                  64        1         0         4         4608        0           1           .000540      NA          .001759           .002991             .002991            1.42                 226           99
1.46          230                1                  64        1         0         4         4608        1           0           0.003395     0.008049    0.003150          0.011310            0.011310           0.04                 19            73
1.47          227                1                  64        1         0         4         4608        1           1           .000564      0.009268    .001110           .001685             .001685            1.47                 227           99
1.42          224                1                  64        1         0         4         5120        0           0           0.003605     NA          0.013857          0.022819            0.022818           0.04                 18            78
1.43          226                1                  64        1         0         4         5120        0           1           .000623      NA          .001875           .004019             .004018            1.43                 226           99
1.45          226                1                  64        1         0         4         5120        1           0           0.003687     0.008998    0.003429          0.012888            0.012887           0.04                 21            74
1.44          226                1                  64        1         0         4         5120        1           1           .000644      0.009117    .001197           .001952             .001952            1.44                 226           99
1.39          225                1                  64        1         0         4         5632        0           0           0.004495     NA          0.014178          0.024722            0.024721           0.04                 20            74
1.42          226                1                  64        1         0         4         5632        0           1           .000612      NA          .002235           .003352             .003352            1.42                 226           99
1.45          227                1                  64        1         0         4         5632        1           0           0.003991     0.010691    0.004546          0.015588            0.015587           0.05                 22            74
1.44          227                1                  64        1         0         4         5632        1           1           .000668      0.010814    .001519           .003209             .003209            1.44                 227           100
1.42          225                1                  64        1         0         4         6144        0           0           0.004759     NA          0.015903          0.023547            0.023546           0.04                 21            81
1.42          225                1                  64        1         0         4         6144        0           1           .000696      NA          .002308           .004856             .004856            1.42                 225           99
1.43          227                1                  64        1         0         4         6144        1           0           0.004209     0.011137    0.003387          0.016400            0.016399           0.06                 24            62
1.45          225                1                  64        1         0         4         6144        1           1           .000748      0.010178    .001692           .003089             .003089            1.45                 225           99
1.42          226                1                  64        1         0         4         6656        0           0           0.004768     NA          0.017110          0.028133            0.028132           0.05                 23            78
1.41          226                1                  64        1         0         4         6656        0           1           .000841      NA          .002693           .005899             .005899            1.41                 226           99
1.46          226                1                  64        1         0         4         6656        1           0           0.002086     0.005321    0.002074          0.020920            0.020919           0.06                 26            41
1.46          226                1                  64        1         0         4         6656        1           1           .000756      0.011679    .001834           .002796             .002795            1.46                 226           99
1.44          226                1                  64        1         0         4         7168        0           0           0.002162     NA          0.009895          0.024806            0.024805           0.06                 24            49
1.43          224                1                  64        1         0         4         7168        0           1           .000858      NA          .002649           .006403             .006403            1.43                 224           100
1.44          226                1                  64        1         0         4         7168        1           0           0.005819     0.012361    0.005690          0.018071            0.018070           0.07                 28            69
1.43          227                1                  64        1         0         4         7168        1           1           .000836      0.012055    .001887           .003936             .003936            1.43                 227           99
1.39          225                1                  64        1         0         4         7680        0           0           0.005836     NA          0.019119          0.028994            0.028994           0.05                 26            84
1.42          226                1                  64        1         0         4         7680        0           1           .000871      NA          .002736           .006627             .006627            1.42                 226           99
1.46          226                1                  64        1         0         4         7680        1           0           0.005392     0.012957    0.005138          0.019093            0.019092           0.07                 29            68
1.45          228                1                  64        1         0         4         7680        1           1           .000929      0.012223    .002149           .003256             .003256            1.45                 228           100
1.41          225                1                  64        1         0         4         8192        0           0           0.006257     NA          0.020830          0.030609            0.030608           0.06                 27            83
1.39          226                1                  64        1         0         4         8192        0           1           .001109      NA          .003659           .007800             .007800            1.39                 226           99
1.46          227                1                  64        1         0         4         8192        1           0           0.002231     0.006373    0.002667          0.017167            0.017166           0.06                 31            47
1.45          226                1                  64        1         0         4         8192        1           1           .000947      0.008540    .002035           .004112             .004112            1.45                 226           99
1.47          233                1                  128       1         0         4         512         0           0           0.000595     NA          0.002660          0.005513            0.005512           0.01                 6             76
1.42          229                1                  128       1         0         4         512         0           1           .000102      NA          .000496           .000799             .000799            1.42                 229           99
1.47          230                1                  128       1         0         4         512         1           0           0.000560     0.001751    0.001028          0.003818            0.003817           0.02                 7             68
1.47          231                1                  128       1         0         4         512         1           1           .000096      0.005455    .000335           .000586             .000586            1.47                 231           99
1.46          230                1                  128       1         0         4         1024        0           0           0.001006     NA          0.004330          0.008934            0.008933           0.02                 9             60
1.46          230                1                  128       1         0         4         1024        0           1           .000185      NA          .000830           .001945             .001945            1.46                 230           99
1.49          232                1                  128       1         0         4         1024        1           0           0.001141     0.003265    0.001439          0.006531            0.006530           0.02                 11            70
1.48          232                1                  128       1         0         4         1024        1           1           .000172      0.003968    .000594           .000890             .000890            1.48                 232           99
1.46          230                1                  128       1         0         4         1536        0           0           0.002009     NA          0.007302          0.011510            0.011509           0.03                 14            77
1.45          229                1                  128       1         0         4         1536        0           1           .000244      NA          .001187           .002488             .002488            1.45                 229           99
1.49          230                1                  128       1         0         4         1536        1           0           0.001813     0.005116    0.001901          0.007569            0.007568           0.03                 14            75
1.48          230                1                  128       1         0         4         1536        1           1           .000282      0.004929    .000708           .001193             .001193            1.48                 230           99
1.42          230                1                  128       1         0         4         2048        0           0           0.002479     NA          0.009472          0.016483            0.016482           0.04                 15            69
1.43          230                1                  128       1         0         4         2048        0           1           .000390      NA          .001530           .003340             .003340            1.43                 230           100
1.48          231                1                  128       1         0         4         2048        1           0           0.002490     0.006039    0.002534          0.010107            0.010106           0.04                 17            75
1.48          230                1                  128       1         0         4         2048        1           1           .000355      0.005677    .001018           .001989             .001989            1.48                 230           100
1.45          229                1                  128       1         0         4         2560        0           0           0.002767     NA          0.010449          0.017096            0.017096           0.04                 18            82
1.47          230                1                  128       1         0         4         2560        0           1           .000528      NA          .001873           .004567             .004567            1.47                 230           100
1.50          231                1                  128       1         0         4         2560        1           0           0.003103     0.007073    0.003248          0.011528            0.011527           0.04                 21            78
1.48          232                1                  128       1         0         4         2560        1           1           .000696      0.004181    .001146           .001815             .001815            1.48                 232           100
1.40          229                1                  128       1         0         4         3072        0           0           0.003894     NA          0.013497          0.020743            0.020742           0.05                 21            74
1.46          229                1                  128       1         0         4         3072        0           1           .000534      NA          .002206           .005292             .005292            1.46                 229           100
1.49          232                1                  128       1         0         4         3072        1           0           0.003645     0.007786    0.002787          0.013367            0.013366           0.05                 24            76
1.47          231                1                  128       1         0         4         3072        1           1           .000568      0.007106    .001344           .002938             .002938            1.47                 231           100
1.44          231                1                  128       1         0         4         3584        0           0           0.004116     NA          0.015998          0.024014            0.024013           0.06                 24            78
1.45          230                1                  128       1         0         4         3584        0           1           .000585      NA          .002345           .006412             .006411            1.45                 230           99
1.49          230                1                  128       1         0         4         3584        1           0           0.001381     0.004463    0.001916          0.016239            0.016239           0.06                 28            53
1.46          231                1                  128       1         0         4         3584        1           1           .000624      0.005109    .001436           .002983             .002983            1.46                 231           99
1.44          229                1                  128       1         0         4         4096        0           0           0.004776     NA          0.017022          0.029353            0.029352           0.06                 27            79
1.46          230                1                  128       1         0         4         4096        0           1           .000656      NA          .002806           .007830             .007830            1.46                 230           99
1.50          231                1                  128       1         0         4         4096        1           0           0.001854     0.005429    0.003686          0.020424            0.020423           0.07                 31            46
1.47          232                1                  128       1         0         4         4096        1           1           .000712      0.009569    .001393           .002622             .002622            1.47                 232           99
1.47          230                1                  128       1         0         4         4608        0           0           0.005233     NA          0.017362          0.027098            0.027097           0.06                 30            84
1.46          230                1                  128       1         0         4         4608        0           1           .000830      NA          .002851           .006164             .006164            1.46                 230           99
1.46          232                1                  128       1         0         4         4608        1           0           0.004817     0.010820    0.004456          0.015565            0.015565           0.07                 35            80
1.49          230                1                  128       1         0         4         4608        1           1           .000752      0.011071    .001863           .003968             .003968            1.49                 230           99
1.46          229                1                  128       1         0         4         5120        0           0           0.002820     NA          0.019519          0.034490            0.034489           0.08                 33            56
1.43          229                1                  128       1         0         4         5120        0           1           .000913      NA          .003305           .007018             .007018            1.43                 229           99
1.48          231                1                  128       1         0         4         5120        1           0           0.005784     0.011332    0.004930          0.021015            0.021014           0.08                 38            73
1.49          230                1                  128       1         0         4         5120        1           1           .000864      0.013077    .001791           .003080             .003080            1.49                 230           99
1.43          229                1                  128       1         0         4         5632        0           0           0.006145     NA          0.020505          0.030795            0.030794           0.07                 36            84
1.45          230                1                  128       1         0         4         5632        0           1           .000963      NA          .003230           .005853             .005853            1.45                 230           99
1.44          232                1                  128       1         0         4         5632        1           0           0.006074     0.011024    0.002939          0.021669            0.021668           0.08                 42            76
1.49          232                1                  128       1         0         4         5632        1           1           .000929      0.013974    .002319           .004287             .004287            1.49                 232           99
1.46          229                1                  128       1         0         4         6144        0           0           0.002623     NA          0.017783          0.030063            0.030062           0.08                 39            58
1.44          229                1                  128       1         0         4         6144        0           1           .001046      NA          .002823           .010321             .010321            1.44                 229           100
1.44          231                1                  128       1         0         4         6144        1           0           0.002433     0.006951    0.003941          0.021220            0.021219           0.09                 45            46
1.45          232                1                  128       1         0         4         6144        1           1           .000992      0.014058    .001739           .003167             .003167            1.45                 232           100
1.43          231                1                  128       1         0         4         6656        0           0           0.006790     NA          0.015648          0.031431            0.031430           0.09                 42            75
1.43          229                1                  128       1         0         4         6656        0           1           .001023      NA          .003048           .008297             .008297            1.43                 229           99
1.49          232                1                  128       1         0         4         6656        1           0           0.006404     0.007084    0.003686          0.019278            0.019278           0.09                 49            72
1.49          231                1                  128       1         0         4         6656        1           1           .000980      0.032162    .002189           .004776             .004776            1.49                 231           99
1.46          229                1                  128       1         0         4         7168        0           0           0.006523     NA          0.016993          0.033987            0.033987           0.09                 45            74
1.43          230                1                  128       1         0         4         7168        0           1           .000863      NA          .003445           .011965             .011965            1.43                 230           100
1.50          232                1                  128       1         0         4         7168        1           0           0.005382     0.007647    0.003571          0.025869            0.025868           0.10                 52            74
1.48          230                1                  128       1         0         4         7168        1           1           .000956      0.012163    .002789           .004955             .004955            1.48                 230           100
1.47          230                1                  128       1         0         4         7680        0           0           0.005456     NA          0.014109          0.035936            0.035935           0.09                 48            76
1.44          230                1                  128       1         0         4         7680        0           1           .000782      NA          .003351           .008135             .008135            1.44                 230           100
1.47          231                1                  128       1         0         4         7680        1           0           0.004657     0.007718    0.003757          0.022444            0.022443           0.09                 56            77
1.48          231                1                  128       1         0         4         7680        1           1           .000796      0.008557    .002560           .008269             .008268            1.48                 231           99
1.42          231                1                  128       1         0         4         8192        0           0           0.004549     NA          0.016992          0.036107            0.036107           0.09                 51            79
1.45          230                1                  128       1         0         4         8192        0           1           .000738      NA          .003608           .011297             .011296            1.45                 230           99
1.47          232                1                  128       1         0         4         8192        1           0           0.004408     0.008785    0.003411          0.022540            0.022540           0.10                 59            73
1.49          231                1                  128       1         0         4         8192        1           1           .000783      0.019186    .002979           .006539             .006539            1.49                 231           99
1.41          230                1                  256       1         0         4         512         0           0           0.001062     NA          0.004474          0.008528            0.008527           0.02                 9             68
1.42          230                1                  256       1         0         4         512         0           1           .000157      NA          .000803           .001953             .001953            1.42                 230           100
1.46          230                1                  256       1         0         4         512         1           0           0.000751     0.002072    0.001262          0.005424            0.005423           0.02                 10            51
1.47          231                1                  256       1         0         4         512         1           1           .000160      0.002308    .000458           .000664             .000664            1.47                 231           99
1.42          231                1                  256       1         0         4         1024        0           0           0.002210     NA          0.007734          0.016417            0.016416           0.04                 15            66
1.43          231                1                  256       1         0         4         1024        0           1           .000353      NA          .001512           .003858             .003858            1.43                 231           99
1.46          231                1                  256       1         0         4         1024        1           0           0.002140     0.004687    0.002032          0.010891            0.010890           0.03                 17            67
1.47          231                1                  256       1         0         4         1024        1           1           .000306      0.004361    .000801           .001485             .001485            1.47                 231           99
1.44          231                1                  256       1         0         4         1536        0           0           0.002951     NA          0.011193          0.015755            0.015754           0.04                 21            85
1.45          230                1                  256       1         0         4         1536        0           1           .000473      NA          .001849           .004877             .004876            1.45                 230           99
1.43          232                1                  256       1         0         4         1536        1           0           0.003003     0.005294    0.003020          0.011282            0.011281           0.04                 24            78
1.43          231                1                  256       1         0         4         1536        1           1           .000443      0.006472    .001193           .002278             .002278            1.43                 231           100
1.44          231                1                  256       1         0         4         2048        0           0           0.003871     NA          0.013759          0.020895            0.020895           0.06                 27            76
1.44          230                1                  256       1         0         4         2048        0           1           .000529      NA          .002374           .006324             .006323            1.44                 230           99
1.46          231                1                  256       1         0         4         2048        1           0           0.001554     0.003717    0.002312          0.017314            0.017313           0.05                 31            44
1.44          231                1                  256       1         0         4         2048        1           1           .000586      0.006716    .001372           .004318             .004318            1.44                 231           99
1.45          230                1                  256       1         0         4         2560        0           0           0.004743     NA          0.016707          0.026165            0.026164           0.06                 33            85
1.40          230                1                  256       1         0         4         2560        0           1           .000767      NA          .002787           .005363             .005363            1.40                 230           99
1.47          231                1                  256       1         0         4         2560        1           0           0.004534     0.008772    0.003403          0.020133            0.020132           0.08                 38            67
1.46          232                1                  256       1         0         4         2560        1           1           .000728      0.007908    .001494           .003984             .003984            1.46                 232           99
1.44          229                1                  256       1         0         4         3072        0           0           0.005759     NA          0.017779          0.033330            0.033329           0.08                 39            71
1.43          230                1                  256       1         0         4         3072        0           1           .000762      NA          .003289           .009040             .009040            1.43                 230           100
1.46          231                1                  256       1         0         4         3072        1           0           0.005445     0.009744    0.002669          0.019827            0.019827           0.08                 45            75
1.46          230                1                  256       1         0         4         3072        1           1           .000867      0.010130    .001976           .004633             .004633            1.46                 230           99
1.44          230                1                  256       1         0         4         3584        0           0           0.006446     NA          0.013144          0.029443            0.029442           0.07                 45            79
1.44          229                1                  256       1         0         4         3584        0           1           .001056      NA          .002887           .006106             .006106            1.44                 229           99
1.45          231                1                  256       1         0         4         3584        1           0           0.006459     0.008850    0.002926          0.021452            0.021452           0.08                 52            69
1.47          230                1                  256       1         0         4         3584        1           1           .001017      0.011939    .002255           .005832             .005832            1.47                 230           99
1.44          229                1                  256       1         0         4         4096        0           0           0.003445     NA          0.017128          0.029201            0.029200           0.07                 51            67
1.42          231                1                  256       1         0         4         4096        0           1           .000974      NA          .003026           .010087             .010087            1.42                 231           99
1.45          232                1                  256       1         0         4         4096        1           0           0.005869     0.009847    0.004248          0.022603            0.022603           0.10                 59            62
1.47          231                1                  256       1         0         4         4096        1           1           .000989      0.006235    .002316           .006223             .006223            1.47                 231           99
1.43          230                1                  256       1         0         4         4608        0           0           0.004881     NA          0.021761          0.032093            0.032092           0.09                 57            81
1.44          230                1                  256       1         0         4         4608        0           1           .000858      NA          .003000           .007956             .007955            1.44                 230           99
1.47          230                1                  256       1         0         4         4608        1           0           0.004840     0.006227    0.003167          0.026134            0.026134           0.10                 66            72
1.47          232                1                  256       1         0         4         4608        1           1           .000975      0.007629    .002475           .005709             .005709            1.47                 232           99
1.43          229                1                  256       1         0         4         5120        0           0           0.005054     NA          0.018127          0.044396            0.044396           0.10                 63            74
1.43          230                1                  256       1         0         4         5120        0           1           .000842      NA          .004333           .013883             .013883            1.43                 230           99
1.44          232                1                  256       1         0         4         5120        1           0           0.004294     0.008809    0.004055          0.024415            0.024415           0.11                 73            72
1.46          231                1                  256       1         0         4         5120        1           1           .000799      0.011028    .002785           .009326             .009326            1.46                 231           99
1.44          230                1                  256       1         0         4         5632        0           0           0.005333     NA          0.020707          0.045050            0.045049           0.10                 69            76
1.44          229                1                  256       1         0         4         5632        0           1           .001169      NA          .004625           .016945             .016944            1.44                 229           99
1.46          231                1                  256       1         0         4         5632        1           0           0.004816     0.007939    0.003749          0.033656            0.033655           0.11                 80            68
1.47          231                1                  256       1         0         4         5632        1           1           .001066      0.010151    .002889           .005533             .005533            1.47                 231           99
1.40          230                1                  256       1         0         4         6144        0           0           0.005398     NA          0.022144          0.043142            0.043142           0.10                 75            80
1.44          231                1                  256       1         0         4         6144        0           1           .000877      NA          .004611           .012386             .012386            1.44                 231           99
1.45          231                1                  256       1         0         4         6144        1           0           0.005388     0.008082    0.004188          0.029520            0.029519           0.12                 87            74
1.43          231                1                  256       1         0         4         6144        1           1           .000915      0.009764    .003324           .006391             .006390            1.43                 231           99
1.43          230                1                  256       1         0         4         6656        0           0           0.005763     NA          0.024327          0.049992            0.049991           0.12                 81            70
1.44          230                1                  256       1         0         4         6656        0           1           .001053      NA          .004915           .021739             .021738            1.44                 230           99
1.46          231                1                  256       1         0         4         6656        1           0           0.005609     0.009729    0.004098          0.029583            0.029582           0.12                 94            74
1.46          230                1                  256       1         0         4         6656        1           1           .001013      0.011402    .002980           .007498             .007497            1.46                 230           99
1.44          230                1                  256       1         0         4         7168        0           0           0.006150     NA          0.026020          0.049751            0.049750           0.12                 87            79
1.42          230                1                  256       1         0         4         7168        0           1           .001019      NA          .005179           .022009             .022009            1.42                 230           99
1.48          231                1                  256       1         0         4         7168        1           0           0.005585     0.010248    0.004707          0.036917            0.036916           0.13                 101           70
1.47          231                1                  256       1         0         4         7168        1           1           .001034      0.013225    .003970           .009808             .009808            1.47                 231           99
1.44          230                1                  256       1         0         4         7680        0           0           0.006391     NA          0.027745          0.054947            0.054946           0.12                 93            78
1.41          230                1                  256       1         0         4         7680        0           1           .001118      NA          .005442           .019205             .019205            1.41                 230           99
1.45          231                1                  256       1         0         4         7680        1           0           0.006239     0.012277    0.004858          0.038924            0.038924           0.15                 108           71
1.47          231                1                  256       1         0         4         7680        1           1           .001239      0.011926    .003656           .008545             .008545            1.47                 231           99
1.45          229                1                  256       1         0         4         8192        0           0           0.007459     NA          0.029149          0.056191            0.056190           0.13                 99            77
1.40          231                1                  256       1         0         4         8192        0           1           .001229      NA          .006122           .015081             .015080            1.40                 231           99
1.43          231                1                  256       1         0         4         8192        1           0           0.006418     0.012859    0.005119          0.039652            0.039652           0.14                 115           75
1.46          231                1                  256       1         0         4         8192        1           1           .001167      0.011843    .003917           .011468             .011468            1.46                 231           99
