comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.68          214                1                  64        1         0         4         25600       0           1           .003992      NA          .014168           .033044             .033044            1.68                 214           99
1.55          213                1                  64        1         0         4         30720       0           0           0.032013     NA          0.064642          0.163063            0.163062           0.24                 93            60
1.40          213                1                  64        1         0         4         30720       0           1           .004948      NA          .014979           .036894             .036894            1.40                 213           100
1.52          213                1                  64        1         0         4         35840       0           0           0.030616     NA          0.084898          0.200437            0.200436           0.32                 108           57
1.41          212                1                  64        1         0         4         35840       0           1           .005939      NA          .018037           .045527             .045526            1.41                 212           99
1.46          212                1                  64        1         0         4         40960       0           0           0.036402     NA          0.095570          0.222283            0.222282           0.35                 123           57
1.52          213                1                  64        1         0         4         40960       0           1           .007295      NA          .022051           .045921             .045920            1.52                 213           99
1.50          213                1                  64        1         0         4         46080       0           0           0.052123     NA          0.116418          0.261072            0.261071           0.40                 138           62
1.52          212                1                  64        1         0         4         46080       0           1           .007671      NA          .022800           .053290             .053290            1.52                 212           99
1.40          213                1                  64        1         0         4         51200       0           0           0.059262     NA          0.134151          0.279684            0.279683           0.43                 153           65
1.66          214                1                  64        1         0         4         51200       0           1           .009284      NA          .026388           .062858             .062858            1.66                 214           100
1.52          213                1                  64        1         0         4         56320       0           0           0.062961     NA          0.134036          0.314393            0.314392           0.48                 168           61
1.61          213                1                  64        1         0         4         56320       0           1           .009775      NA          .029860           .066449             .066449            1.61                 213           100
1.70          214                1                  64        1         0         4         61440       0           0           0.058517     NA          0.138527          0.328935            0.328934           0.51                 182           58
1.53          213                1                  64        1         0         4         61440       0           1           .011025      NA          .032785           .072588             .072588            1.53                 213           100
1.51          213                1                  64        1         0         4         66560       0           0           0.075711     NA          0.196432          0.368494            0.368492           0.57                 197           67
1.71          212                1                  64        1         0         4         66560       0           1           .012370      NA          .035380           .081724             .081724            1.71                 212           99
1.53          212                1                  64        1         0         4         71680       0           0           0.088622     NA          0.198410          0.406038            0.406037           0.62                 212           65
1.69          213                1                  64        1         0         4         71680       0           1           .014098      NA          .038760           .083215             .083215            1.69                 213           100
1.67          213                1                  64        1         0         4         76800       0           0           0.089613     NA          0.209975          0.432058            0.432058           0.66                 227           65
1.49          212                1                  64        1         0         4         76800       0           1           .014735      NA          .042422           .097091             .097091            1.49                 212           99
1.48          214                1                  64        1         0         4         81920       0           0           0.099882     NA          0.231397          0.458219            0.458218           0.71                 242           66
1.53          212                1                  64        1         0         4         81920       0           1           .015567      NA          .046886           .098820             .098820            1.53                 212           99
1.53          213                1                  64        1         0         5         5120        0           0           0.003390     NA          0.009551          0.036346            0.036345           0.06                 21            34
1.52          214                1                  64        1         0         5         5120        0           1           .000936      NA          .004527           .009532             .009532            1.52                 214           99
1.52          214                1                  64        1         0         5         10240       0           0           0.015162     NA          0.037402          0.064663            0.064662           0.10                 38            72
1.68          214                1                  64        1         0         5         10240       0           1           .001678      NA          .007489           .017679             .017679            1.68                 214           99
1.69          213                1                  64        1         0         5         15360       0           0           0.015191     NA          0.040353          0.091645            0.091644           0.14                 56            59
1.77          213                1                  64        1         0         5         15360       0           1           .002412      NA          .008280           .021896             .021896            1.77                 213           99
1.52          214                1                  64        1         0         5         20480       0           0           0.018554     NA          0.048287          0.116800            0.116799           0.18                 73            54
1.64          214                1                  64        1         0         5         20480       0           1           .003306      NA          .011599           .024351             .024351            1.64                 214           99
1.48          213                1                  64        1         0         5         25600       0           0           0.023711     NA          0.056690          0.123530            0.123529           0.18                 92            63
1.53          214                1                  64        1         0         5         25600       0           1           .004255      NA          .013466           .030237             .030236            1.53                 214           100
1.69          213                1                  64        1         0         5         30720       0           0           0.033572     NA          0.095420          0.190616            0.190615           0.30                 108           62
1.57          214                1                  64        1         0         5         30720       0           1           .005171      NA          .017200           .037675             .037675            1.57                 214           99
1.65          215                1                  64        1         0         5         35840       0           0           0.035632     NA          0.100753          0.198819            0.198818           0.30                 126           60
1.54          213                1                  64        1         0         5         35840       0           1           .006082      NA          .022983           .042508             .042508            1.54                 213           99
1.55          215                1                  64        1         0         5         40960       0           0           0.054818     NA          0.144643          0.228851            0.228850           0.35                 143           76
1.53          214                1                  64        1         0         5         40960       0           1           .007119      NA          .024731           .049296             .049296            1.53                 214           100
1.52          214                1                  64        1         0         5         46080       0           0           0.043460     NA          0.134288          0.277909            0.277908           0.42                 161           59
1.51          214                1                  64        1         0         5         46080       0           1           .008253      NA          .030980           .060474             .060473            1.51                 214           100
1.70          214                1                  64        1         0         5         51200       0           0           0.069426     NA          0.170019          0.312528            0.312527           0.48                 178           67
1.73          213                1                  64        1         0         5         51200       0           1           .009330      NA          .030448           .064252             .064252            1.73                 213           99
1.66          213                1                  64        1         0         5         56320       0           0           0.080976     NA          0.202292          0.331844            0.331843           0.51                 195           74
1.50          214                1                  64        1         0         5         56320       0           1           .010861      NA          .033767           .068349             .068349            1.50                 214           100
1.60          214                1                  64        1         0         5         61440       0           0           0.081698     NA          0.237732          0.355711            0.355710           0.54                 213           77
1.59          213                1                  64        1         0         5         61440       0           1           .011465      NA          .037407           .069469             .069469            1.59                 213           99
1.50          214                1                  64        1         0         5         66560       0           0           0.086931     NA          0.251649          0.391170            0.391169           0.59                 230           76
1.50          213                1                  64        1         0         5         66560       0           1           .012896      NA          .044188           .088590             .088590            1.50                 213           99
1.51          214                1                  64        1         0         5         71680       0           0           0.083377     NA          0.228705          0.401718            0.401717           0.62                 248           69
1.54          213                1                  64        1         0         5         71680       0           1           .015110      NA          .042292           .084064             .084064            1.54                 213           100
1.49          214                1                  64        1         0         5         76800       0           0           0.105816     NA          0.326317          0.475306            0.475305           0.71                 265           79
1.48          214                1                  64        1         0         5         76800       0           1           .016898      NA          .049366           .086199             .086199            1.48                 214           99
1.51          215                1                  64        1         0         5         81920       0           0           0.069330     NA          0.277090          0.478695            0.478694           0.75                 283           62
1.51          213                1                  64        1         0         5         81920       0           1           .016913      NA          .053940           .095751             .095751            1.51                 213           99
1.52          214                1                  64        1         0         6         5120        0           0           0.002981     NA          0.008360          0.016558            0.016557           0.03                 16            71
1.52          214                1                  64        1         0         6         5120        0           1           .000306      NA          .001004           .003263             .003262            1.52                 214           99
1.51          213                1                  64        1         0         6         10240       0           0           0.004655     NA          0.012895          0.028501            0.028501           0.06                 28            62
1.71          214                1                  64        1         0         6         10240       0           1           .000557      NA          .002634           .005636             .005636            1.71                 214           99
1.71          213                1                  64        1         0         6         15360       0           0           0.008174     NA          0.027323          0.046647            0.046646           0.08                 41            74
1.65          213                1                  64        1         0         6         15360       0           1           .000807      NA          .003982           .008727             .008727            1.65                 213           99
1.53          213                1                  64        1         0         6         20480       0           0           0.011594     NA          0.029558          0.058845            0.058844           0.11                 53            71
1.52          213                1                  64        1         0         6         20480       0           1           .001140      NA          .003001           .010896             .010896            1.52                 213           99
1.52          213                1                  64        1         0         6         25600       0           0           0.010711     NA          0.026726          0.069449            0.069448           0.13                 66            60
1.53          213                1                  64        1         0         6         25600       0           1           .001397      NA          .004263           .010604             .010604            1.53                 213           99
1.48          213                1                  64        1         0         6         30720       0           0           0.013354     NA          0.033886          0.085986            0.085985           0.17                 78            59
1.41          213                1                  64        1         0         6         30720       0           1           .002071      NA          .005433           .013441             .013441            1.41                 213           99
1.53          213                1                  64        1         0         6         35840       0           0           0.019180     NA          0.050421          0.093442            0.093441           0.17                 91            75
1.65          213                1                  64        1         0         6         35840       0           1           .002414      NA          .006169           .013643             .013643            1.65                 213           99
1.51          214                1                  64        1         0         6         40960       0           0           0.022373     NA          0.051695          0.105866            0.105865           0.19                 103           72
1.78          212                1                  64        1         0         6         40960       0           1           .002314      NA          .007400           .016346             .016346            1.78                 212           99
1.48          214                1                  64        1         0         6         46080       0           0           0.024328     NA          0.062999          0.124353            0.124352           0.22                 116           72
1.53          213                1                  64        1         0         6         46080       0           1           .002900      NA          .008200           .020958             .020958            1.53                 213           99
1.68          213                1                  64        1         0         6         51200       0           0           0.026435     NA          0.067570          0.133046            0.133045           0.24                 128           73
1.52          213                1                  64        1         0         6         51200       0           1           .002886      NA          .008940           .020212             .020212            1.52                 213           100
1.49          214                1                  64        1         0         6         56320       0           0           0.030325     NA          0.071901          0.146363            0.146361           0.27                 141           72
1.69          213                1                  64        1         0         6         56320       0           1           .003479      NA          .011281           .021795             .021794            1.69                 213           100
1.49          212                1                  64        1         0         6         61440       0           0           0.032878     NA          0.085734          0.163833            0.163832           0.30                 153           73
1.40          214                1                  64        1         0         6         61440       0           1           .003941      NA          .014091           .029297             .029297            1.40                 214           100
1.49          214                1                  64        1         0         6         66560       0           0           0.036576     NA          0.083720          0.166174            0.166173           0.31                 166           73
1.52          213                1                  64        1         0         6         66560       0           1           .004586      NA          .015597           .027416             .027416            1.52                 213           99
1.53          214                1                  64        1         0         6         71680       0           0           0.040282     NA          0.091833          0.184481            0.184480           0.34                 178           73
1.68          213                1                  64        1         0         6         71680       0           1           .004913      NA          .016173           .028773             .028772            1.68                 213           99
1.56          214                1                  64        1         0         6         76800       0           0           0.022891     NA          0.076736          0.169334            0.169333           0.33                 191           58
1.69          213                1                  64        1         0         6         76800       0           1           .004839      NA          .015788           .029438             .029438            1.69                 213           100
1.71          214                1                  64        1         0         6         81920       0           0           0.028261     NA          0.087401          0.223388            0.223387           0.40                 203           55
1.51          214                1                  64        1         0         6         81920       0           1           .006648      NA          .017613           .037665             .037665            1.51                 214           99
1.66          219                1                  128       1         0         1         5120        0           0           0.004235     NA          0.042501          0.052565            0.052564           0.07                 45            87
1.74          218                1                  128       1         0         1         5120        0           1           .000720      NA          .008384           .014341             .014341            1.74                 218           99
1.73          219                1                  128       1         0         1         10240       0           0           0.008665     NA          0.094006          0.103825            0.103824           0.15                 83            89
1.52          218                1                  128       1         0         1         10240       0           1           .001476      NA          .015898           .032059             .032058            1.52                 218           99
1.50          219                1                  128       1         0         1         15360       0           0           0.018052     NA          0.155945          0.161187            0.161186           0.23                 122           97
1.54          217                1                  128       1         0         1         15360       0           1           .002049      NA          .027907           .052776             .052775            1.54                 217           100
1.55          218                1                  128       1         0         1         20480       0           0           0.019059     NA          0.204626          0.199614            0.199613           0.30                 162           97
1.58          218                1                  128       1         0         1         20480       0           1           .002946      NA          .040390           .066483             .066483            1.58                 218           100
1.71          217                1                  128       1         0         1         25600       0           0           0.020709     NA          0.235386          0.249540            0.249539           0.37                 202           89
1.57          217                1                  128       1         0         1         25600       0           1           .003807      NA          .037575           .081606             .081606            1.57                 217           100
1.71          218                1                  128       1         0         1         30720       0           0           0.035779     NA          0.300391          0.307575            0.307574           0.47                 242           96
1.83          217                1                  128       1         0         1         30720       0           1           .005653      NA          .050967           .095837             .095837            1.83                 217           99
1.74          218                1                  128       1         0         1         35840       0           0           0.041553     NA          0.390313          0.372301            0.372300           0.54                 281           103
1.55          218                1                  128       1         0         1         35840       0           1           .006200      NA          .052299           .100363             .100363            1.55                 218           99
1.57          219                1                  128       1         0         1         40960       0           0           0.049202     NA          0.427781          0.420589            0.420588           0.62                 321           101
1.77          218                1                  128       1         0         1         40960       0           1           .007673      NA          .063868           .120554             .120554            1.77                 218           99
1.75          217                1                  128       1         0         1         46080       0           0           0.056493     NA          0.455888          0.431012            0.431011           0.65                 361           103
1.45          217                1                  128       1         0         1         46080       0           1           .007701      NA          .067515           .108625             .108625            1.45                 217           100
1.69          217                1                  128       1         0         1         51200       0           0           0.065926     NA          0.528536          0.505249            0.505248           0.76                 400           101
1.59          218                1                  128       1         0         1         51200       0           1           .009260      NA          .078049           .147549             .147549            1.59                 218           100
1.55          222                1                  128       1         0         1         56320       0           0           0.071623     NA          0.570515          0.532773            0.532772           0.82                 440           102
1.59          218                1                  128       1         0         1         56320       0           1           .009484      NA          .077009           .167269             .167269            1.59                 218           100
1.58          217                1                  128       1         0         1         61440       0           0           0.047665     NA          0.554345          0.566304            0.566303           0.86                 480           89
1.76          217                1                  128       1         0         1         61440       0           1           .011107      NA          .089933           .185313             .185313            1.76                 217           99
1.60          218                1                  128       1         0         1         66560       0           0           0.088728     NA          0.680768          0.623696            0.623695           0.95                 519           106
1.56          218                1                  128       1         0         1         66560       0           1           .011419      NA          .099202           .208854             .208854            1.56                 218           100
1.56          217                1                  128       1         0         1         71680       0           0           0.059502     NA          0.580215          0.616409            0.616408           0.97                 559           89
1.59          217                1                  128       1         0         1         71680       0           1           .013555      NA          .112124           .215173             .215172            1.59                 217           100
1.74          218                1                  128       1         0         1         76800       0           0           0.060878     NA          0.658604          0.653043            0.653042           1.01                 599           92
1.82          219                1                  128       1         0         1         76800       0           1           .012847      NA          .117599           .218592             .218591            1.82                 219           100
1.45          217                1                  128       1         0         1         81920       0           0           0.065414     NA          0.626149          0.673459            0.673458           1.02                 638           90
1.73          218                1                  128       1         0         1         81920       0           1           .015441      NA          .132580           .234891             .234891            1.73                 218           100
1.57          216                1                  128       1         0         2         5120        0           0           0.007393     NA          0.037722          0.068865            0.068864           0.10                 48            62
1.73          217                1                  128       1         0         2         5120        0           1           .000969      NA          .006635           .019014             .019014            1.73                 217           99
1.69          217                1                  128       1         0         2         10240       0           0           0.018693     NA          0.091282          0.134607            0.134606           0.19                 93            77
1.52          217                1                  128       1         0         2         10240       0           1           .001902      NA          .013091           .030712             .030712            1.52                 217           99
1.59          217                1                  128       1         0         2         15360       0           0           0.020535     NA          0.126015          0.179463            0.179462           0.25                 138           74
1.72          218                1                  128       1         0         2         15360       0           1           .003191      NA          .016658           .045485             .045485            1.72                 218           99
1.53          217                1                  128       1         0         2         20480       0           0           0.037571     NA          0.185508          0.262586            0.262585           0.37                 183           79
1.52          217                1                  128       1         0         2         20480       0           1           .004618      NA          .025998           .058164             .058164            1.52                 217           100
1.68          217                1                  128       1         0         2         25600       0           0           0.042690     NA          0.224850          0.304973            0.304972           0.45                 228           80
1.53          217                1                  128       1         0         2         25600       0           1           .005527      NA          .029270           .069933             .069933            1.53                 217           99
1.45          217                1                  128       1         0         2         30720       0           0           0.057817     NA          0.266532          0.371997            0.371996           0.54                 273           80
1.70          216                1                  128       1         0         2         30720       0           1           .007177      NA          .034995           .075319             .075319            1.70                 216           100
1.55          217                1                  128       1         0         2         35840       0           0           0.068724     NA          0.315414          0.422719            0.422718           0.62                 317           82
1.53          218                1                  128       1         0         2         35840       0           1           .009015      NA          .043544           .088301             .088301            1.53                 218           99
1.55          217                1                  128       1         0         2         40960       0           0           0.081390     NA          0.336835          0.459640            0.459639           0.69                 362           82
1.47          216                1                  128       1         0         2         40960       0           1           .010652      NA          .050237           .103578             .103578            1.47                 216           99
1.73          217                1                  128       1         0         2         46080       0           0           0.090460     NA          0.401943          0.527877            0.527876           0.78                 407           83
1.55          217                1                  128       1         0         2         46080       0           1           .011849      NA          .054703           .112670             .112669            1.55                 217           99
1.74          217                1                  128       1         0         2         51200       0           0           0.103032     NA          0.430996          0.531690            0.531689           0.80                 452           87
1.70          216                1                  128       1         0         2         51200       0           1           .013005      NA          .056496           .122047             .122047            1.70                 216           99
1.55          216                1                  128       1         0         2         56320       0           0           0.113387     NA          0.487347          0.607128            0.607127           0.92                 497           87
1.73          216                1                  128       1         0         2         56320       0           1           .013899      NA          .062546           .143258             .143257            1.73                 216           99
1.72          218                1                  128       1         0         2         61440       0           0           0.123968     NA          0.470731          0.650275            0.650274           0.99                 541           81
1.43          217                1                  128       1         0         2         61440       0           1           .015852      NA          .072335           .160271             .160271            1.43                 217           99
1.50          216                1                  128       1         0         2         66560       0           0           0.094678     NA          0.491105          0.661447            0.661446           1.01                 586           80
1.75          216                1                  128       1         0         2         66560       0           1           .018603      NA          .080469           .173801             .173800            1.75                 216           99
1.44          216                1                  128       1         0         2         71680       0           0           0.093084     NA          0.548951          0.748636            0.748635           1.13                 631           74
1.72          217                1                  128       1         0         2         71680       0           1           .019935      NA          .087470           .188784             .188784            1.72                 217           99
1.44          216                1                  128       1         0         2         76800       0           0           0.117664     NA          0.554879          0.751099            0.751098           1.17                 676           81
1.54          216                1                  128       1         0         2         76800       0           1           .020019      NA          .087726           .195696             .195696            1.54                 216           100
