comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.91          231                1                  8         1         0         4         1024        0           0           0.000698     NA          0.002980          0.004074            0.004073           0.01                 5             90
2.98          232                1                  8         1         0         4         1024        1           0           0.000338     0.001097    0.000764          0.001437            0.001436           0.00                 4             87
2.93          230                1                  8         1         0         4         1536        0           0           0.001095     NA          0.003507          0.004970            0.004969           0.01                 5             81
2.99          232                1                  8         1         0         4         1536        1           0           0.000649     0.002365    0.001042          0.003573            0.003572           0.01                 4             76
2.92          230                1                  8         1         0         4         2048        0           0           0.001206     NA          0.003660          0.005806            0.005805           0.01                 6             75
2.99          235                1                  8         1         0         4         2048        1           0           0.000771     0.003174    0.001587          0.003158            0.003157           0.01                 4             92
2.94          235                1                  8         1         0         4         2560        0           0           0.001730     NA          0.005714          0.006834            0.006833           0.01                 6             92
2.97          236                1                  8         1         0         4         2560        1           0           0.000925     0.003987    0.001668          0.004151            0.004150           0.01                 8             93
2.94          229                1                  8         1         0         4         3072        0           0           0.001951     NA          0.006589          0.008679            0.008678           0.02                 4             76
2.99          232                1                  8         1         0         4         3072        1           0           0.000991     0.003236    0.001459          0.004826            0.004825           0.02                 5             73
2.91          236                1                  8         1         0         4         3584        0           0           0.002102     NA          0.005398          0.007688            0.007687           0.01                 5             84
2.98          233                1                  8         1         0         4         3584        1           0           0.001552     0.005614    0.002217          0.005433            0.005432           0.02                 5             85
2.92          231                1                  8         1         0         4         4096        0           0           0.002812     NA          0.007993          0.009672            0.009671           0.02                 5             80
2.96          232                1                  8         1         0         4         4096        1           0           0.001636     0.006474    0.002552          0.005411            0.005410           0.02                 5             75
3.03          231                1                  64        1         0         4         512         0           0           0.000630     NA          0.002505          0.004785            0.004784           0.01                 5             64
3.08          231                1                  64        1         0         4         512         1           0           0.000579     0.001079    0.001022          0.002189            0.002188           0.01                 7             80
3.02          230                1                  64        1         0         4         1024        0           0           0.001537     NA          0.005344          0.007620            0.007618           0.01                 6             77
3.08          232                1                  64        1         0         4         1024        1           0           0.001193     0.002066    0.001815          0.003886            0.003885           0.02                 7             76
3.01          230                1                  64        1         0         4         1536        0           0           0.002321     NA          0.007042          0.011487            0.011486           0.02                 8             71
3.08          232                1                  64        1         0         4         1536        1           0           0.001738     0.004169    0.002324          0.005888            0.005888           0.03                 9             75
3.01          230                1                  64        1         0         4         2048        0           0           0.003003     NA          0.006156          0.011350            0.011349           0.02                 9             75
3.08          232                1                  64        1         0         4         2048        1           0           0.002276     0.005544    0.003053          0.007791            0.007790           0.03                 10            74
3.02          230                1                  64        1         0         4         2560        0           0           0.003902     NA          0.009875          0.015924            0.015923           0.03                 11            82
3.07          232                1                  64        1         0         4         2560        1           0           0.002855     0.005398    0.002822          0.008814            0.008813           0.04                 13            68
3.02          231                1                  64        1         0         4         3072        0           0           0.004398     NA          0.012338          0.018597            0.018596           0.03                 14            87
3.07          232                1                  64        1         0         4         3072        1           0           0.003613     0.007723    0.004093          0.011423            0.011421           0.04                 14            76
3.01          231                1                  64        1         0         4         3584        0           0           0.004070     NA          0.012053          0.019463            0.019462           0.05                 14            73
3.11          233                1                  64        1         0         4         3584        1           0           0.003751     0.008619    0.004796          0.012588            0.012586           0.05                 16            74
3.01          231                1                  64        1         0         4         4096        0           0           0.005429     NA          0.015639          0.024061            0.024060           0.04                 15            83
3.07          233                1                  64        1         0         4         4096        1           0           0.004662     0.011037    0.005376          0.016594            0.016593           0.06                 17            75
3.02          234                1                  128       1         0         4         512         0           0           0.001122     NA          0.004489          0.007194            0.007193           0.01                 6             87
3.09          236                1                  128       1         0         4         512         1           0           0.001039     0.002275    0.001616          0.004339            0.004338           0.02                 7             80
3.04          234                1                  128       1         0         4         1024        0           0           0.001860     NA          0.005708          0.011725            0.011724           0.03                 9             63
3.10          235                1                  128       1         0         4         1024        1           0           0.001749     0.003501    0.001920          0.007982            0.007981           0.03                 10            61
3.03          234                1                  128       1         0         4         1536        0           0           0.002669     NA          0.008254          0.016649            0.016648           0.03                 12            67
3.09          234                1                  128       1         0         4         1536        1           0           0.002762     0.005527    0.002956          0.010155            0.010154           0.04                 14            75
3.02          234                1                  128       1         0         4         2048        0           0           0.004044     NA          0.012379          0.021714            0.021713           0.04                 15            77
3.10          235                1                  128       1         0         4         2048        1           0           0.003548     0.007320    0.003458          0.014007            0.014005           0.04                 17            73
3.02          233                1                  128       1         0         4         2560        0           0           0.004540     NA          0.013225          0.028185            0.028185           0.06                 18            69
3.09          235                1                  128       1         0         4         2560        1           0           0.003738     0.007707    0.003430          0.018076            0.018075           0.06                 21            60
3.03          235                1                  128       1         0         4         3072        0           0           0.005697     NA          0.015851          0.029562            0.029561           0.05                 21            76
3.13          235                1                  128       1         0         4         3072        1           0           0.004140     0.010332    0.004405          0.019829            0.019828           0.07                 24            68
3.05          234                1                  128       1         0         4         3584        0           0           0.005473     NA          0.020752          0.035262            0.035261           0.08                 24            71
3.11          234                1                  128       1         0         4         3584        1           0           0.004020     0.011526    0.005525          0.023461            0.023460           0.08                 28            67
3.04          235                1                  128       1         0         4         4096        0           0           0.006962     NA          0.019863          0.041070            0.041069           0.07                 27            72
3.09          236                1                  128       1         0         4         4096        1           0           0.006149     0.014006    0.006396          0.025567            0.025565           0.09                 31            71
2.97          237                1                  256       1         0         4         512         0           0           0.001519     NA          0.004351          0.010377            0.010376           0.03                 9             64
3.04          238                1                  256       1         0         4         512         1           0           0.001530     0.003231    0.002039          0.007152            0.007151           0.03                 10            69
2.99          236                1                  256       1         0         4         1024        0           0           0.002734     NA          0.008044          0.017989            0.017988           0.04                 15            65
3.04          238                1                  256       1         0         4         1024        1           0           0.002692     0.004561    0.002781          0.011115            0.011114           0.05                 17            66
2.98          231                1                  256       1         0         4         1536        0           0           0.003985     NA          0.013812          0.027421            0.027420           0.05                 21            75
3.04          233                1                  256       1         0         4         1536        1           0           0.003479     0.007985    0.003341          0.015595            0.015594           0.06                 24            69
2.96          231                1                  256       1         0         4         2048        0           0           0.005414     NA          0.018818          0.034681            0.034680           0.07                 27            77
3.03          233                1                  256       1         0         4         2048        1           0           0.004705     0.010474    0.004791          0.021264            0.021263           0.08                 31            68
2.97          232                1                  256       1         0         4         2560        0           0           0.006712     NA          0.023486          0.045580            0.045579           0.09                 33            73
3.04          237                1                  256       1         0         4         2560        1           0           0.006634     0.013056    0.006900          0.028526            0.028525           0.10                 38            71
2.96          236                1                  256       1         0         4         3072        0           0           0.008504     NA          0.028501          0.049285            0.049284           0.09                 39            78
3.04          237                1                  256       1         0         4         3072        1           0           0.007982     0.016404    0.007491          0.032264            0.032262           0.11                 45            67
2.99          236                1                  256       1         0         4         3584        0           0           0.009692     NA          0.031376          0.053731            0.053730           0.11                 47            79
3.04          233                1                  256       1         0         4         3584        1           0           0.009131     0.020284    0.008978          0.038059            0.038058           0.13                 52            66
2.97          237                1                  256       1         0         4         4096        0           0           0.011580     NA          0.037083          0.063740            0.063739           0.12                 51            77
3.03          234                1                  256       1         0         4         4096        1           0           0.010495     0.022470    0.010400          0.043327            0.043326           0.15                 59            67
