comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.47          232                1                  128       1         0         4         7680        0           0           0.005132     NA          0.017304          0.028327            0.028326           0.08                 48            85
1.46          230                1                  128       1         0         4         8192        0           0           0.004304     NA          0.018849          0.035631            0.035630           0.09                 51            78
1.47          230                1                  128       1         0         5         512         0           0           0.000628     NA          0.003210          0.006211            0.006209           0.01                 7             76
1.45          231                1                  128       1         0         5         1024        0           0           0.001267     NA          0.005520          0.009404            0.009403           0.02                 10            72
1.46          230                1                  128       1         0         5         1536        0           0           0.001443     NA          0.005354          0.009968            0.009967           0.02                 14            72
1.46          230                1                  128       1         0         5         2048        0           0           0.002565     NA          0.010688          0.014516            0.014515           0.04                 17            76
1.47          231                1                  128       1         0         5         2560        0           0           0.003242     NA          0.011588          0.018929            0.018928           0.04                 21            83
1.46          230                1                  128       1         0         5         3072        0           0           0.003973     NA          0.012283          0.020170            0.020169           0.04                 26            81
1.41          231                1                  128       1         0         5         3584        0           0           0.004515     NA          0.016186          0.021350            0.021349           0.05                 28            88
1.43          230                1                  128       1         0         5         4096        0           0           0.004886     NA          0.019103          0.028736            0.028735           0.06                 31            84
1.48          230                1                  128       1         0         5         4608        0           0           0.005510     NA          0.019757          0.028225            0.028224           0.06                 37            86
1.44          231                1                  128       1         0         5         5120        0           0           0.006341     NA          0.018006          0.030073            0.030072           0.07                 38            83
1.48          230                1                  128       1         0         5         5632        0           0           0.006520     NA          0.020991          0.036411            0.036410           0.09                 42            74
1.47          230                1                  128       1         0         5         6144        0           0           0.003530     NA          0.015550          0.031172            0.031171           0.08                 45            61
1.46          230                1                  128       1         0         5         6656        0           0           0.006788     NA          0.013949          0.030616            0.030615           0.08                 49            79
1.47          231                1                  128       1         0         5         7168        0           0           0.004215     NA          0.017437          0.038136            0.038135           0.08                 52            54
1.46          231                1                  128       1         0         5         7680        0           0           0.005230     NA          0.018993          0.035718            0.035717           0.09                 56            81
1.43          231                1                  128       1         0         5         8192        0           0           0.004687     NA          0.019944          0.038124            0.038123           0.09                 59            79
1.44          231                1                  128       1         0         6         512         0           0           0.000464     NA          0.001953          0.002517            0.002516           0.01                 6             58
1.45          229                1                  128       1         0         6         1024        0           0           0.001049     NA          0.002410          0.003779            0.003778           0.01                 8             85
1.41          230                1                  128       1         0         6         1536        0           0           0.001513     NA          0.004206          0.005154            0.005153           0.02                 11            90
1.43          230                1                  128       1         0         6         2048        0           0           0.001547     NA          0.004740          0.006261            0.006260           0.02                 14            83
1.44          229                1                  128       1         0         6         2560        0           0           0.002711     NA          0.005938          0.006932            0.006931           0.03                 16            93
1.46          230                1                  128       1         0         6         3072        0           0           0.003083     NA          0.006882          0.007708            0.007708           0.03                 18            96
1.45          229                1                  128       1         0         6         3584        0           0           0.003217     NA          0.008127          0.009632            0.009631           0.03                 21            97
1.44          230                1                  128       1         0         6         4096        0           0           0.002620     NA          0.007206          0.011195            0.011194           0.04                 25            79
1.44          230                1                  128       1         0         6         4608        0           0           0.004310     NA          0.012017          0.012296            0.012295           0.05                 26            100
1.46          230                1                  128       1         0         6         5120        0           0           0.002193     NA          0.006749          0.013402            0.013401           0.05                 28            66
1.44          229                1                  128       1         0         6         5632        0           0           0.004441     NA          0.011656          0.014051            0.014050           0.05                 31            94
1.46          231                1                  128       1         0         6         6144        0           0           0.004823     NA          0.008072          0.011022            0.011021           0.05                 33            94
1.42          229                1                  128       1         0         6         6656        0           0           0.004103     NA          0.010532          0.013778            0.013778           0.07                 36            80
1.43          230                1                  128       1         0         6         7168        0           0           0.004574     NA          0.008563          0.010926            0.010925           0.06                 38            95
1.43          231                1                  128       1         0         6         7680        0           0           0.003696     NA          0.008387          0.016816            0.016815           0.07                 41            87
1.47          230                1                  128       1         0         6         8192        0           0           0.002941     NA          0.009400          0.014270            0.014269           0.07                 43            92
1.46          232                1                  256       1         0         1         512         0           0           0.000976     NA          0.007871          0.006852            0.006850           0.02                 11            88
1.49          232                1                  256       1         0         1         1024        0           0           0.000648     NA          0.010967          0.012587            0.012586           0.03                 19            64
1.49          234                1                  256       1         0         1         1536        0           0           0.003017     NA          0.018353          0.018507            0.018506           0.04                 27            95
1.50          233                1                  256       1         0         1         2048        0           0           0.003242     NA          0.020486          0.020722            0.020722           0.05                 35            94
1.45          233                1                  256       1         0         1         2560        0           0           0.003583     NA          0.030593          0.024446            0.024446           0.05                 43            110
1.50          233                1                  256       1         0         1         3072        0           0           0.004544     NA          0.032785          0.032487            0.032486           0.08                 51            95
1.49          232                1                  256       1         0         1         3584        0           0           0.004647     NA          0.030115          0.029249            0.029248           0.07                 59            100
1.50          232                1                  256       1         0         1         4096        0           0           0.005686     NA          0.030081          0.030739            0.030738           0.08                 67            97
1.50          233                1                  256       1         0         1         4608        0           0           0.004207     NA          0.033646          0.038535            0.038534           0.09                 75            94
1.49          233                1                  256       1         0         1         5120        0           0           0.003228     NA          0.029984          0.036715            0.036714           0.09                 83            91
1.49          232                1                  256       1         0         1         5632        0           0           0.003589     NA          0.037088          0.043651            0.043651           0.10                 91            92
1.49          232                1                  256       1         0         1         6144        0           0           0.003742     NA          0.043383          0.048324            0.048323           0.12                 99            90
1.47          232                1                  256       1         0         1         6656        0           0           0.003883     NA          0.045396          0.051389            0.051388           0.12                 107           71
1.49          232                1                  256       1         0         1         7168        0           0           0.004048     NA          0.043876          0.048277            0.048276           0.11                 115           95
1.43          233                1                  256       1         0         1         7680        0           0           0.004885     NA          0.047729          0.056607            0.056606           0.12                 123           92
1.49          232                1                  256       1         0         1         8192        0           0           0.004732     NA          0.045316          0.054256            0.054255           0.12                 131           92
1.46          231                1                  256       1         0         2         512         0           0           0.001265     NA          0.007761          0.009163            0.009162           0.01                 12            94
1.47          235                1                  256       1         0         2         1024        0           0           0.002632     NA          0.012383          0.016213            0.016212           0.03                 21            85
1.48          232                1                  256       1         0         2         1536        0           0           0.003814     NA          0.019089          0.019460            0.019459           0.04                 30            97
1.44          232                1                  256       1         0         2         2048        0           0           0.001711     NA          0.017887          0.020581            0.020580           0.05                 39            76
1.45          231                1                  256       1         0         2         2560        0           0           0.005596     NA          0.029900          0.028720            0.028719           0.07                 50            95
1.46          231                1                  256       1         0         2         3072        0           0           0.007053     NA          0.029750          0.031711            0.031710           0.07                 57            97
1.48          231                1                  256       1         0         2         3584        0           0           0.007841     NA          0.027301          0.031441            0.031440           0.08                 66            95
1.46          233                1                  256       1         0         2         4096        0           0           0.008083     NA          0.026191          0.033583            0.033582           0.09                 75            86
1.47          230                1                  256       1         0         2         4608        0           0           0.008394     NA          0.034182          0.040637            0.040636           0.10                 84            93
1.45          231                1                  256       1         0         2         5120        0           0           0.005561     NA          0.035742          0.039717            0.039716           0.10                 93            96
1.48          232                1                  256       1         0         2         5632        0           0           0.005923     NA          0.036147          0.041657            0.041656           0.10                 102           94
1.47          231                1                  256       1         0         2         6144        0           0           0.007103     NA          0.037115          0.044229            0.044228           0.11                 111           92
1.44          232                1                  256       1         0         2         6656        0           0           0.006335     NA          0.050317          0.048776            0.048775           0.12                 120           97
1.45          232                1                  256       1         0         2         7168        0           0           0.007163     NA          0.048310          0.051325            0.051324           0.12                 129           97
1.47          232                1                  256       1         0         2         7680        0           0           0.007471     NA          0.057587          0.059852            0.059852           0.13                 138           94
1.46          232                1                  256       1         0         2         8192        0           0           0.007752     NA          0.054446          0.059838            0.059837           0.13                 147           95
1.42          231                1                  256       1         0         3         512         0           0           0.001143     NA          0.004386          0.008347            0.008346           0.02                 9             70
1.41          230                1                  256       1         0         3         1024        0           0           0.002083     NA          0.008529          0.015716            0.015715           0.03                 15            78
1.41          230                1                  256       1         0         3         1536        0           0           0.003278     NA          0.011291          0.020570            0.020569           0.05                 23            69
1.44          230                1                  256       1         0         3         2048        0           0           0.003945     NA          0.013534          0.025066            0.025065           0.05                 27            78
1.42          230                1                  256       1         0         3         2560        0           0           0.005033     NA          0.016160          0.029422            0.029421           0.06                 35            78
1.45          231                1                  256       1         0         3         3072        0           0           0.005990     NA          0.018295          0.034223            0.034222           0.08                 39            76
1.45          230                1                  256       1         0         3         3584        0           0           0.007002     NA          0.014917          0.033550            0.033549           0.08                 45            76
1.44          230                1                  256       1         0         3         4096        0           0           0.005921     NA          0.012173          0.038408            0.038407           0.09                 51            70
1.44          230                1                  256       1         0         3         4608        0           0           0.004923     NA          0.017303          0.039188            0.039188           0.09                 57            77
1.43          230                1                  256       1         0         3         5120        0           0           0.004598     NA          0.018699          0.042074            0.042073           0.10                 63            76
1.43          230                1                  256       1         0         3         5632        0           0           0.004650     NA          0.015865          0.041538            0.041537           0.10                 69            73
1.42          231                1                  256       1         0         3         6144        0           0           0.005445     NA          0.022996          0.045915            0.045914           0.11                 75            62
1.40          230                1                  256       1         0         3         6656        0           0           0.005995     NA          0.022968          0.051458            0.051457           0.11                 81            75
1.44          231                1                  256       1         0         3         7168        0           0           0.006208     NA          0.025851          0.059879            0.059878           0.13                 87            70
1.45          229                1                  256       1         0         3         7680        0           0           0.005988     NA          0.022652          0.056292            0.056291           0.13                 93            71
1.40          230                1                  256       1         0         3         8192        0           0           0.006460     NA          0.029231          0.063307            0.063306           0.14                 99            72
1.43          230                1                  256       1         0         4         512         0           0           0.000550     NA          0.003391          0.007718            0.007717           0.01                 9             56
1.43          231                1                  256       1         0         4         1024        0           0           0.002179     NA          0.007171          0.014428            0.014427           0.03                 15            77
1.44          230                1                  256       1         0         4         1536        0           0           0.003175     NA          0.012129          0.018453            0.018452           0.04                 23            78
1.44          229                1                  256       1         0         4         2048        0           0           0.003809     NA          0.013296          0.021822            0.021821           0.05                 27            84
1.41          231                1                  256       1         0         4         2560        0           0           0.004782     NA          0.014187          0.026511            0.026510           0.06                 35            79
