comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.74          216                1                  128       1         0         2         4096        0           0           0.007335     NA          0.031606          0.033831            0.033830           0.06                 39            95
1.53          217                1                  128       1         0         2         4096        0           1           .000887      NA          .004640           .005189             .005189            1.53                 217           99
1.54          216                1                  128       1         0         2         8192        0           0           0.014138     NA          0.057848          0.060946            0.060945           0.11                 75            95
1.55          216                1                  128       1         0         2         8192        0           1           .001666      NA          .007291           .010277             .010277            1.55                 216           99
1.42          218                1                  128       1         0         2         12288       0           0           0.015888     NA          0.068232          0.085865            0.085864           0.15                 111           78
1.72          217                1                  128       1         0         2         12288       0           1           .002522      NA          .014430           .014687             .014687            1.72                 217           99
1.52          217                1                  128       1         0         2         16384       0           0           0.024882     NA          0.109166          0.104343            0.104342           0.19                 147           98
1.43          218                1                  128       1         0         2         16384       0           1           .004440      NA          .020257           .020813             .020813            1.43                 218           99
1.61          218                1                  128       1         0         2         20480       0           0           0.040477     NA          0.143948          0.153164            0.153163           0.26                 183           96
1.75          217                1                  128       1         0         2         20480       0           1           .005130      NA          .020060           .023893             .023893            1.75                 217           99
1.43          216                1                  128       1         0         2         24576       0           0           0.044701     NA          0.181447          0.163009            0.163008           0.29                 219           106
1.56          217                1                  128       1         0         2         24576       0           1           .005911      NA          .025754           .027828             .027828            1.56                 217           99
1.70          218                1                  128       1         0         2         28672       0           0           0.052668     NA          0.216137          0.212004            0.212003           0.37                 255           99
1.83          216                1                  128       1         0         2         28672       0           1           .007970      NA          .028770           .031860             .031860            1.83                 216           99
1.80          217                1                  128       1         0         2         32768       0           0           0.042876     NA          0.189489          0.206325            0.206324           0.37                 290           87
1.71          217                1                  128       1         0         2         32768       0           1           .008930      NA          .031803           .036733             .036733            1.71                 217           100
1.89          217                1                  128       1         0         2         36864       0           0           0.071293     NA          0.274657          0.268562            0.268561           0.46                 330           101
1.60          217                1                  128       1         0         2         36864       0           1           .010202      NA          .036453           .043301             .043301            1.60                 217           100
1.71          217                1                  128       1         0         2         40960       0           0           0.077960     NA          0.311294          0.300579            0.300578           0.52                 362           100
1.73          216                1                  128       1         0         2         40960       0           1           .011471      NA          .040969           .044427             .044427            1.73                 216           99
1.39          216                1                  128       1         0         3         4096        0           0           0.007304     NA          0.018126          0.030946            0.030945           0.05                 27            76
1.68          215                1                  128       1         0         3         4096        0           1           .000901      NA          .003034           .004431             .004431            1.68                 215           99
1.68          216                1                  128       1         0         3         8192        0           0           0.012621     NA          0.031589          0.060353            0.060352           0.10                 51            72
1.51          216                1                  128       1         0         3         8192        0           1           .001681      NA          .008605           .010656             .010656            1.51                 216           99
1.52          216                1                  128       1         0         3         12288       0           0           0.015769     NA          0.035349          0.082437            0.082436           0.15                 75            61
1.75          216                1                  128       1         0         3         12288       0           1           .002468      NA          .010131           .013764             .013764            1.75                 216           99
1.79          216                1                  128       1         0         3         16384       0           0           0.017818     NA          0.037615          0.099330            0.099330           0.17                 99            58
1.50          215                1                  128       1         0         3         16384       0           1           .005148      NA          .013914           .017864             .017864            1.50                 215           99
1.42          218                1                  128       1         0         3         20480       0           0           0.033717     NA          0.066294          0.152959            0.152958           0.26                 123           66
1.51          216                1                  128       1         0         3         20480       0           1           .005197      NA          .017190           .022653             .022653            1.51                 216           99
1.40          218                1                  128       1         0         3         24576       0           0           0.040710     NA          0.085802          0.168948            0.168947           0.30                 147           71
1.41          215                1                  128       1         0         3         24576       0           1           .006240      NA          .021243           .027147             .027147            1.41                 215           99
1.57          216                1                  128       1         0         3         28672       0           0           0.047184     NA          0.104141          0.188303            0.188302           0.34                 171           75
1.67          216                1                  128       1         0         3         28672       0           1           .006689      NA          .024246           .033178             .033178            1.67                 216           99
1.83          216                1                  128       1         0         3         32768       0           0           0.054038     NA          0.112759          0.207160            0.207159           0.38                 195           75
1.77          216                1                  128       1         0         3         32768       0           1           .008279      NA          .027986           .035194             .035194            1.77                 216           99
1.56          216                1                  128       1         0         3         36864       0           0           0.060701     NA          0.112515          0.247187            0.247186           0.44                 219           68
1.50          215                1                  128       1         0         3         36864       0           1           .010348      NA          .030138           .039526             .039525            1.50                 215           99
1.43          216                1                  128       1         0         3         40960       0           0           0.071976     NA          0.154573          0.252385            0.252384           0.47                 243           79
1.58          216                1                  128       1         0         3         40960       0           1           .010767      NA          .036461           .044693             .044693            1.58                 216           99
1.50          215                1                  128       1         0         4         4096        0           0           0.005590     NA          0.015982          0.026569            0.026568           0.05                 27            77
1.40          216                1                  128       1         0         4         4096        0           1           .000782      NA          .002316           .004130             .004130            1.40                 216           100
1.49          215                1                  128       1         0         4         8192        0           0           0.011042     NA          0.030881          0.049991            0.049990           0.09                 51            75
1.40          215                1                  128       1         0         4         8192        0           1           .001626      NA          .007461           .009205             .009204            1.40                 215           99
1.67          214                1                  128       1         0         4         12288       0           0           0.013012     NA          0.033362          0.070734            0.070733           0.14                 75            65
1.69          219                1                  128       1         0         4         12288       0           1           .002588      NA          .010894           .012469             .012469            1.69                 219           99
1.72          216                1                  128       1         0         4         16384       0           0           0.023842     NA          0.053741          0.104953            0.104952           0.19                 99            72
1.51          215                1                  128       1         0         4         16384       0           1           .003392      NA          .014735           .017121             .017121            1.51                 215           99
1.80          215                1                  128       1         0         4         20480       0           0           0.029803     NA          0.072700          0.132160            0.132159           0.23                 123           75
1.55          215                1                  128       1         0         4         20480       0           1           .004684      NA          .014891           .020995             .020995            1.55                 215           99
1.64          215                1                  128       1         0         4         24576       0           0           0.022537     NA          0.070781          0.133154            0.133152           0.26                 147           62
1.56          215                1                  128       1         0         4         24576       0           1           .005913      NA          .019477           .024532             .024531            1.56                 215           99
1.96          215                1                  128       1         0         4         28672       0           0           0.036606     NA          0.109496          0.181184            0.181183           0.34                 170           73
1.49          215                1                  128       1         0         4         28672       0           1           .006631      NA          .022690           .028686             .028685            1.49                 215           99
1.56          216                1                  128       1         0         4         32768       0           0           0.029246     NA          0.097749          0.181712            0.181711           0.35                 194           60
1.40          215                1                  128       1         0         4         32768       0           1           .007496      NA          .026379           .032809             .032809            1.40                 215           99
1.66          216                1                  128       1         0         4         36864       0           0           0.055972     NA          0.150892          0.229987            0.229986           0.42                 218           80
1.40          215                1                  128       1         0         4         36864       0           1           .008747      NA          .028491           .037176             .037176            1.40                 215           100
1.42          214                1                  128       1         0         4         40960       0           0           0.060766     NA          0.174503          0.237655            0.237653           0.45                 242           84
1.51          215                1                  128       1         0         4         40960       0           1           .010535      NA          .030884           .040371             .040371            1.51                 215           99
1.67          216                1                  128       1         0         5         4096        0           0           0.004636     NA          0.012768          0.033410            0.033409           0.06                 31            55
1.96          216                1                  128       1         0         5         4096        0           1           .000893      NA          .002580           .004797             .004797            1.96                 216           99
1.67          215                1                  128       1         0         5         8192        0           0           0.012826     NA          0.037815          0.054154            0.054153           0.10                 59            84
1.41          216                1                  128       1         0         5         8192        0           1           .001814      NA          .005743           .009007             .009007            1.41                 216           99
1.41          217                1                  128       1         0         5         12288       0           0           0.020227     NA          0.052889          0.081602            0.081601           0.14                 87            79
1.48          217                1                  128       1         0         5         12288       0           1           .002654      NA          .010881           .014211             .014211            1.48                 217           99
1.57          216                1                  128       1         0         5         16384       0           0           0.022051     NA          0.063513          0.093012            0.093011           0.18                 115           78
1.80          217                1                  128       1         0         5         16384       0           1           .003907      NA          .014064           .017620             .017620            1.80                 217           99
1.62          216                1                  128       1         0         5         20480       0           0           0.020737     NA          0.066684          0.110554            0.110553           0.20                 143           73
1.81          216                1                  128       1         0         5         20480       0           1           .004498      NA          .017267           .021198             .021198            1.81                 216           99
1.98          217                1                  128       1         0         5         24576       0           0           0.026825     NA          0.098524          0.138942            0.138941           0.27                 171           69
1.71          216                1                  128       1         0         5         24576       0           1           .005661      NA          .024215           .027537             .027536            1.71                 216           100
1.71          215                1                  128       1         0         5         28672       0           0           0.047509     NA          0.148115          0.180629            0.180628           0.34                 199           88
1.69          216                1                  128       1         0         5         28672       0           1           .008119      NA          .023458           .030527             .030527            1.69                 216           99
1.65          216                1                  128       1         0         5         32768       0           0           0.054359     NA          0.157745          0.220043            0.220042           0.40                 227           80
1.92          216                1                  128       1         0         5         32768       0           1           .008490      NA          .027633           .035249             .035248            1.92                 216           99
1.86          217                1                  128       1         0         5         36864       0           0           0.062394     NA          0.177359          0.248111            0.248110           0.44                 255           82
1.56          217                1                  128       1         0         5         36864       0           1           .009307      NA          .032491           .038197             .038197            1.56                 217           99
1.71          216                1                  128       1         0         5         40960       0           0           0.068171     NA          0.216086          0.284747            0.284746           0.51                 283           84
1.70          216                1                  128       1         0         5         40960       0           1           .011669      NA          .034236           .042439             .042439            1.70                 216           99
1.50          214                1                  128       1         0         6         4096        0           0           0.004001     NA          0.010462          0.016400            0.016399           0.03                 23            81
1.67          215                1                  128       1         0         6         4096        0           1           .000407      NA          .001513           .001952             .001952            1.67                 215           99
1.67          214                1                  128       1         0         6         8192        0           0           0.008095     NA          0.019043          0.027314            0.027313           0.06                 43            88
1.90          216                1                  128       1         0         6         8192        0           1           .000855      NA          .003490           .004449             .004449            1.90                 216           100
1.52          216                1                  128       1         0         6         12288       0           0           0.011408     NA          0.026970          0.041012            0.041010           0.09                 63            85
1.42          216                1                  128       1         0         6         12288       0           1           .001310      NA          .004832           .006488             .006488            1.42                 216           99
1.57          216                1                  128       1         0         6         16384       0           0           0.015099     NA          0.035567          0.051134            0.051133           0.12                 83            87
1.54          215                1                  128       1         0         6         16384       0           1           .001745      NA          .006909           .008440             .008440            1.54                 215           100
1.72          217                1                  128       1         0         6         20480       0           0           0.021078     NA          0.039726          0.061352            0.061351           0.15                 103           84
1.94          216                1                  128       1         0         6         20480       0           1           .002638      NA          .004626           .008780             .008780            1.94                 216           100
1.55          216                1                  128       1         0         6         24576       0           0           0.013885     NA          0.034136          0.055193            0.055192           0.17                 123           65
1.51          214                1                  128       1         0         6         24576       0           1           .003256      NA          .008112           .010529             .010529            1.51                 214           99
1.92          218                1                  128       1         0         6         28672       0           0           0.016656     NA          0.046865          0.068169            0.068168           0.20                 143           67
1.59          216                1                  128       1         0         6         28672       0           1           .003598      NA          .007791           .013031             .013031            1.59                 216           99
1.57          215                1                  128       1         0         6         32768       0           0           0.027222     NA          0.061240          0.090452            0.090451           0.24                 163           80
1.68          215                1                  128       1         0         6         32768       0           1           .004638      NA          .012973           .014678             .014678            1.68                 215           99
1.50          216                1                  128       1         0         6         36864       0           0           0.039645     NA          0.073851          0.096930            0.096929           0.27                 183           91
1.67          215                1                  128       1         0         6         36864       0           1           .004739      NA          .010955           .015442             .015442            1.67                 215           100
1.92          216                1                  128       1         0         6         40960       0           0           0.043659     NA          0.081990          0.095912            0.095911           0.28                 203           95
1.91          215                1                  128       1         0         6         40960       0           1           .005915      NA          .011519           .017035             .017034            1.91                 215           99
1.75          217                1                  256       1         0         1         4096        0           0           0.004150     NA          0.034902          0.031504            0.031503           0.07                 67            91
1.73          217                1                  256       1         0         1         4096        0           1           .000710      NA          .010714           .007230             .007230            1.73                 217           100
1.64          217                1                  256       1         0         1         8192        0           0           0.006849     NA          0.065345          0.062226            0.062225           0.14                 131           80
1.71          217                1                  256       1         0         1         8192        0           1           .001473      NA          .020510           .013854             .013853            1.71                 217           99
1.79          216                1                  256       1         0         1         12288       0           0           0.013421     NA          0.107828          0.088894            0.088893           0.19                 194           104
1.58          216                1                  256       1         0         1         12288       0           1           .002642      NA          .024958           .018697             .018697            1.58                 216           99
1.71          215                1                  256       1         0         1         16384       0           0           0.025077     NA          0.188389          0.133747            0.133746           0.27                 257           119
1.57          216                1                  256       1         0         1         16384       0           1           .003515      NA          .033771           .024454             .024454            1.57                 216           99
1.63          217                1                  256       1         0         1         20480       0           0           0.030431     NA          0.246138          0.158271            0.158270           0.34                 321           125
1.56          217                1                  256       1         0         1         20480       0           1           .004426      NA          .035564           .027526             .027526            1.56                 217           99
1.69          217                1                  256       1         0         1         24576       0           0           0.037734     NA          0.291715          0.209362            0.209361           0.42                 385           118
1.53          217                1                  256       1         0         1         24576       0           1           .005598      NA          .045571           .033434             .033434            1.53                 217           99
1.88          216                1                  256       1         0         1         28672       0           0           0.045650     NA          0.337365          0.239343            0.239342           0.49                 448           119
1.45          215                1                  256       1         0         1         28672       0           1           .006223      NA          .053808           .039966             .039966            1.45                 215           99
1.49          216                1                  256       1         0         1         32768       0           0           0.053207     NA          0.324277          0.239576            0.239575           0.52                 511           115
1.59          217                1                  256       1         0         1         32768       0           1           .007965      NA          .058401           .044729             .044729            1.59                 217           99
1.71          218                1                  256       1         0         1         36864       0           0           0.035342     NA          0.319449          0.214121            0.214119           0.49                 575           109
1.50          216                1                  256       1         0         1         36864       0           1           .008460      NA          .070753           .051424             .051423            1.50                 216           99
1.76          216                1                  256       1         0         1         40960       0           0           0.066413     NA          0.458144          0.325317            0.325316           0.69                 638           119
1.56          217                1                  256       1         0         1         40960       0           1           .009248      NA          .080115           .057660             .057659            1.56                 217           99
1.67          216                1                  256       1         0         2         4096        0           0           0.009853     NA          0.046742          0.050768            0.050767           0.09                 75            94
1.52          215                1                  256       1         0         2         4096        0           1           .001133      NA          .007579           .008331             .008331            1.52                 215           100
1.53          216                1                  256       1         0         2         8192        0           0           0.019823     NA          0.095482          0.094427            0.094426           0.17                 147           101
1.66          216                1                  256       1         0         2         8192        0           1           .002307      NA          .016749           .017382             .017382            1.66                 216           99
1.73          215                1                  256       1         0         2         12288       0           0           0.029883     NA          0.147646          0.151220            0.151219           0.27                 219           98
1.71          216                1                  256       1         0         2         12288       0           1           .004307      NA          .018716           .022840             .022840            1.71                 216           100
1.54          214                1                  256       1         0         2         16384       0           0           0.041246     NA          0.185143          0.199159            0.199158           0.36                 290           96
1.52          216                1                  256       1         0         2         16384       0           1           .005065      NA          .025700           .028202             .028202            1.52                 216           99
1.50          215                1                  256       1         0         2         20480       0           0           0.052457     NA          0.222772          0.219351            0.219350           0.42                 362           98
1.53          215                1                  256       1         0         2         20480       0           1           .006937      NA          .037121           .036717             .036716            1.53                 215           99
1.66          215                1                  256       1         0         2         24576       0           0           0.064696     NA          0.241600          0.226756            0.226755           0.45                 434           103
1.40          216                1                  256       1         0         2         24576       0           1           .009024      NA          .037755           .040682             .040682            1.40                 216           99
1.53          214                1                  256       1         0         2         28672       0           0           0.075382     NA          0.264401          0.266305            0.266304           0.55                 506           99
1.54          216                1                  256       1         0         2         28672       0           1           .010071      NA          .043509           .046786             .046786            1.54                 216           99
1.66          216                1                  256       1         0         2         32768       0           0           0.067902     NA          0.264125          0.291108            0.291107           0.60                 577           94
1.50          215                1                  256       1         0         2         32768       0           1           .010371      NA          .050564           .054767             .054766            1.50                 215           100
1.41          215                1                  256       1         0         2         36864       0           0           0.099017     NA          0.373285          0.349891            0.349890           0.71                 649           103
1.52          216                1                  256       1         0         2         36864       0           1           .011630      NA          .055275           .057672             .057672            1.52                 216           100
1.72          215                1                  256       1         0         2         40960       0           0           0.108557     NA          0.434583          0.417824            0.417823           0.81                 721           102
1.79          215                1                  256       1         0         2         40960       0           1           .014729      NA          .061122           .063071             .063071            1.79                 215           99
1.49          215                1                  256       1         0         3         4096        0           0           0.009062     NA          0.025302          0.054409            0.054407           0.09                 51            69
1.39          213                1                  256       1         0         3         4096        0           1           .001238      NA          .006169           .007900             .007900            1.39                 213           99
1.50          214                1                  256       1         0         3         8192        0           0           0.014742     NA          0.031050          0.092384            0.092383           0.17                 99            57
1.51          215                1                  256       1         0         3         8192        0           1           .002617      NA          .013647           .015663             .015663            1.51                 215           99
1.48          214                1                  256       1         0         3         12288       0           0           0.016647     NA          0.055478          0.137747            0.137746           0.26                 147           51
1.66          214                1                  256       1         0         3         12288       0           1           .004057      NA          .016877           .020723             .020723            1.66                 214           99
1.64          214                1                  256       1         0         3         16384       0           0           0.036782     NA          0.086117          0.153065            0.153065           0.30                 195           77
1.49          215                1                  256       1         0         3         16384       0           1           .005601      NA          .024785           .028601             .028601            1.49                 215           99
1.79          214                1                  256       1         0         3         20480       0           0           0.047653     NA          0.109338          0.202391            0.202390           0.41                 243           73
1.65          214                1                  256       1         0         3         20480       0           1           .007450      NA          .028758           .036124             .036124            1.65                 214           99
1.50          214                1                  256       1         0         3         24576       0           0           0.060602     NA          0.140598          0.229803            0.229802           0.47                 291           80
1.49          213                1                  256       1         0         3         24576       0           1           .009710      NA          .034907           .041030             .041030            1.49                 213           100
1.64          215                1                  256       1         0         3         28672       0           0           0.047222     NA          0.131437          0.282397            0.282396           0.56                 339           66
1.65          214                1                  256       1         0         3         28672       0           1           .009902      NA          .038113           .046810             .046809            1.65                 214           99
1.48          214                1                  256       1         0         3         32768       0           0           0.082417     NA          0.187798          0.336674            0.336673           0.65                 386           77
1.46          214                1                  256       1         0         3         32768       0           1           .012800      NA          .040058           .054591             .054591            1.46                 214           100
1.68          214                1                  256       1         0         3         36864       0           0           0.058914     NA          0.177854          0.337412            0.337411           0.70                 436           64
1.48          215                1                  256       1         0         3         36864       0           1           .012888      NA          .046934           .060436             .060436            1.48                 215           100
1.38          215                1                  256       1         0         3         40960       0           0           0.100339     NA          0.244544          0.379837            0.379836           0.78                 482           82
1.53          216                1                  256       1         0         3         40960       0           1           .015923      NA          .048410           .065171             .065171            1.53                 216           99
1.68          214                1                  256       1         0         4         4096        0           0           0.007722     NA          0.024249          0.039761            0.039760           0.08                 51            78
1.71          213                1                  256       1         0         4         4096        0           1           .001170      NA          .005146           .006413             .006412            1.71                 213           99
1.51          213                1                  256       1         0         4         8192        0           0           0.013983     NA          0.038913          0.086199            0.086198           0.17                 99            63
1.47          215                1                  256       1         0         4         8192        0           1           .002749      NA          .007853           .012434             .012434            1.47                 215           100
1.47          214                1                  256       1         0         4         12288       0           0           0.025259     NA          0.070137          0.124769            0.124768           0.24                 147           76
1.49          214                1                  256       1         0         4         12288       0           1           .003771      NA          .014544           .018335             .018335            1.49                 214           99
1.37          213                1                  256       1         0         4         16384       0           0           0.036330     NA          0.093469          0.140375            0.140374           0.30                 194           83
1.37          214                1                  256       1         0         4         16384       0           1           .005095      NA          .021968           .025823             .025823            1.37                 214           99
1.68          214                1                  256       1         0         4         20480       0           0           0.045173     NA          0.105632          0.180721            0.180720           0.37                 242           79
1.48          214                1                  256       1         0         4         20480       0           1           .006287      NA          .024888           .030305             .030304            1.48                 214           99
1.38          215                1                  256       1         0         4         24576       0           0           0.056029     NA          0.155616          0.224629            0.224628           0.44                 290           84
1.37          213                1                  256       1         0         4         24576       0           1           .007681      NA          .027429           .034413             .034413            1.37                 213           100
1.47          215                1                  256       1         0         4         28672       0           0           0.065268     NA          0.165430          0.260814            0.260813           0.55                 338           77
1.37          214                1                  256       1         0         4         28672       0           1           .010093      NA          .030259           .040582             .040582            1.37                 214           99
1.54          215                1                  256       1         0         4         32768       0           0           0.074758     NA          0.205758          0.299774            0.299773           0.62                 385           83
1.71          214                1                  256       1         0         4         32768       0           1           .010752      NA          .033640           .045958             .045957            1.71                 214           99
1.46          214                1                  256       1         0         4         36864       0           0           0.084625     NA          0.203521          0.334852            0.334851           0.72                 433           77
1.63          214                1                  256       1         0         4         36864       0           1           .013333      NA          .038126           .050264             .050263            1.63                 214           99
1.38          214                1                  256       1         0         4         40960       0           0           0.057770     NA          0.200496          0.354081            0.354080           0.75                 481           64
1.58          214                1                  256       1         0         4         40960       0           1           .013754      NA          .042961           .056347             .056347            1.58                 214           99
1.68          215                1                  256       1         0         5         4096        0           0           0.006568     NA          0.021850          0.047152            0.047151           0.08                 61            64
1.51          216                1                  256       1         0         5         4096        0           1           .001264      NA          .004447           .006885             .006885            1.51                 216           99
1.60          214                1                  256       1         0         5         8192        0           0           0.018821     NA          0.056085          0.086262            0.086260           0.16                 115           80
1.53          214                1                  256       1         0         5         8192        0           1           .002961      NA          .009360           .015252             .015252            1.53                 214           99
1.49          214                1                  256       1         0         5         12288       0           0           0.027956     NA          0.081554          0.125993            0.125992           0.24                 171           81
1.38          214                1                  256       1         0         5         12288       0           1           .004219      NA          .014805           .019234             .019234            1.38                 214           100
1.38          214                1                  256       1         0         5         16384       0           0           0.039876     NA          0.111595          0.164720            0.164719           0.33                 227           83
1.65          215                1                  256       1         0         5         16384       0           1           .005818      NA          .019870           .026408             .026408            1.65                 215           100
1.48          215                1                  256       1         0         5         20480       0           0           0.048528     NA          0.149127          0.214379            0.214378           0.41                 283           84
1.69          214                1                  256       1         0         5         20480       0           1           .007097      NA          .025356           .031107             .031107            1.69                 214           99
1.53          215                1                  256       1         0         5         24576       0           0           0.060644     NA          0.160449          0.216228            0.216227           0.45                 339           87
1.38          214                1                  256       1         0         5         24576       0           1           .008902      NA          .031238           .037772             .037771            1.38                 214           99
1.65          215                1                  256       1         0         5         28672       0           0           0.069330     NA          0.214895          0.289448            0.289446           0.57                 395           85
1.53          215                1                  256       1         0         5         28672       0           1           .009694      NA          .036974           .044244             .044243            1.53                 215           99
1.67          213                1                  256       1         0         5         32768       0           0           0.079703     NA          0.183140          0.298130            0.298129           0.62                 450           80
1.39          214                1                  256       1         0         5         32768       0           1           .011644      NA          .040527           .049556             .049556            1.39                 214           100
1.69          215                1                  256       1         0         5         36864       0           0           0.092067     NA          0.244235          0.343299            0.343298           0.70                 506           85
1.62          214                1                  256       1         0         5         36864       0           1           .013243      NA          .045145           .056509             .056509            1.62                 214           99
1.49          214                1                  256       1         0         5         40960       0           0           0.062800     NA          0.224955          0.312880            0.312878           0.71                 562           73
1.66          214                1                  256       1         0         5         40960       0           1           .014853      NA          .048766           .060151             .060151            1.66                 214           99
1.48          213                1                  256       1         0         6         4096        0           0           0.003594     NA          0.009508          0.021889            0.021888           0.06                 43            67
1.63          213                1                  256       1         0         6         4096        0           1           .000610      NA          .001448           .002710             .002710            1.63                 213           99
1.49          213                1                  256       1         0         6         8192        0           0           0.010248     NA          0.027375          0.038587            0.038586           0.10                 83            89
1.49          214                1                  256       1         0         6         8192        0           1           .001193      NA          .003447           .005446             .005446            1.49                 214           99
1.68          214                1                  256       1         0         6         12288       0           0           0.015864     NA          0.040722          0.050242            0.050241           0.15                 123           94
1.49          213                1                  256       1         0         6         12288       0           1           .002140      NA          .004438           .007480             .007480            1.49                 213           99
1.49          213                1                  256       1         0         6         16384       0           0           0.021071     NA          0.052781          0.075365            0.075364           0.21                 163           89
1.64          214                1                  256       1         0         6         16384       0           1           .002815      NA          .007116           .010987             .010987            1.64                 214           99
1.47          214                1                  256       1         0         6         20480       0           0           0.026851     NA          0.066129          0.096574            0.096573           0.27                 203           88
1.38          214                1                  256       1         0         6         20480       0           1           .003722      NA          .008524           .013185             .013185            1.38                 214           99
1.64          213                1                  256       1         0         6         24576       0           0           0.020551     NA          0.068528          0.104107            0.104106           0.31                 243           66
1.36          213                1                  256       1         0         6         24576       0           1           .004295      NA          .012466           .018412             .018412            1.36                 213           100
1.49          214                1                  256       1         0         6         28672       0           0           0.039577     NA          0.093395          0.116357            0.116356           0.36                 283           93
1.37          214                1                  256       1         0         6         28672       0           1           .005245      NA          .013830           .021507             .021507            1.37                 214           99
1.50          213                1                  256       1         0         6         32768       0           0           0.029911     NA          0.098374          0.142613            0.142612           0.43                 324           69
1.55          215                1                  256       1         0         6         32768       0           1           .005861      NA          .013965           .021797             .021797            1.55                 215           99
1.47          214                1                  256       1         0         6         36864       0           0           0.035582     NA          0.090592          0.146496            0.146495           0.45                 363           81
1.37          213                1                  256       1         0         6         36864       0           1           .006557      NA          .018822           .028435             .028434            1.37                 213           99
1.52          214                1                  256       1         0         6         40960       0           0           0.034123     NA          0.114319          0.151559            0.151558           0.50                 403           69
1.49          215                1                  256       1         0         6         40960       0           1           .007421      NA          .018437           .027170             .027169            1.49                 215           100
1.49          216                1                  512       1         0         1         4096        0           0           0.008487     NA          0.083660          0.061203            0.061202           0.13                 131           114
1.66          217                1                  512       1         0         1         4096        0           1           .001150      NA          .011700           .010187             .010187            1.66                 217           99
1.71          216                1                  512       1         0         1         8192        0           0           0.017212     NA          0.161950          0.113345            0.113344           0.25                 257           119
1.49          217                1                  512       1         0         1         8192        0           1           .002319      NA          .027274           .020458             .020458            1.49                 217           99
1.71          215                1                  512       1         0         1         12288       0           0           0.026891     NA          0.248107          0.164666            0.164665           0.38                 384           120
1.79          217                1                  512       1         0         1         12288       0           1           .003600      NA          .042565           .034201             .034201            1.79                 217           100
1.53          215                1                  512       1         0         1         16384       0           0           0.025184     NA          0.266173          0.176165            0.176164           0.45                 511           115
1.92          216                1                  512       1         0         1         16384       0           1           .004905      NA          .051373           .038512             .038512            1.92                 216           99
1.51          218                1                  512       1         0         1         20480       0           0           0.044680     NA          0.402708          0.270218            0.270216           0.63                 639           117
1.41          215                1                  512       1         0         1         20480       0           1           .005908      NA          .070294           .054761             .054761            1.41                 215           99
1.52          216                1                  512       1         0         1         24576       0           0           0.032906     NA          0.401624          0.285413            0.285412           0.71                 765           97
1.65          216                1                  512       1         0         1         24576       0           1           .006880      NA          .082504           .057598             .057598            1.65                 216           99
1.71          215                1                  512       1         0         1         28672       0           0           0.063718     NA          0.506174          0.355866            0.355864           0.85                 893           117
1.63          215                1                  512       1         0         1         28672       0           1           .008094      NA          .094500           .065676             .065676            1.63                 215           99
